ProductKey,Product Code,Product Name,Manufacturer,Brand,Color,Weight Unit Measure,Weight,Unit Cost,Unit Price,Subcategory Code,Subcategory,Category Code,Category
1517,0504048,The Phone Company Smart phones Unlocked M300 Gold,The Phone Company,The Phone Company,Gold,ounces,4.7,122.78,267,0504,Smart phones & PDAs ,05,Cell phones
1518,0504049,The Phone Company Smart phones Expert M400 Gold,The Phone Company,The Phone Company,Gold,ounces,4.7,137.96,300,0504,Smart phones & PDAs ,05,Cell phones
1519,0504050,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,The Phone Company,Gold,ounces,4.8,142.56,310,0504,Smart phones & PDAs ,05,Cell phones
1520,0504051,The Phone Company PDA Wifi 3.5-inch M200 Black,The Phone Company,The Phone Company,Black,ounces,3.1,128.76,280,0504,Smart phones & PDAs ,05,Cell phones
1521,0504052,The Phone Company PDA Wifi 3.7-inch M250 Black,The Phone Company,The Phone Company,Black,ounces,3.7,142.56,310,0504,Smart phones & PDAs ,05,Cell phones
1522,0504053,The Phone Company PDA Wifi 4.7-inch L290 Black,The Phone Company,The Phone Company,Black,ounces,5.3,125.9,380,0504,Smart phones & PDAs ,05,Cell phones
1523,0504054,The Phone Company PDA Phone 3.5 inches M320 Black,The Phone Company,The Phone Company,Black,ounces,4.3,137.5,299,0504,Smart phones & PDAs ,05,Cell phones
1524,0504055,The Phone Company PDA Phone 3.7 inches M340 Black,The Phone Company,The Phone Company,Black,ounces,4.3,151.76,330,0504,Smart phones & PDAs ,05,Cell phones
1525,0504056,The Phone Company PDA Phone 4.7 inches L360 Black,The Phone Company,The Phone Company,Black,ounces,3.7,133.19,402,0504,Smart phones & PDAs ,05,Cell phones
1526,0504057,The Phone Company PDA Phone Unlocked 3.7 inches M510 Black,The Phone Company,The Phone Company,Black,ounces,3.7,109.45,238,0504,Smart phones & PDAs ,05,Cell phones
1527,0504058,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,The Phone Company,The Phone Company,Black,ounces,3.3,123.24,268,0504,Smart phones & PDAs ,05,Cell phones
1528,0504059,The Phone Company PDA Phone Unlocked 4.7 inches L550 Black,The Phone Company,The Phone Company,Black,ounces,3.7,100.06,302,0504,Smart phones & PDAs ,05,Cell phones
1529,0504060,The Phone Company PDA Handheld 3.5 inch M610 Black,The Phone Company,The Phone Company,Black,ounces,3.3,117.27,255,0504,Smart phones & PDAs ,05,Cell phones
1530,0504061,The Phone Company PDA Handheld 3.7 inch M630 Black,The Phone Company,The Phone Company,Black,ounces,5.3,122.32,266,0504,Smart phones & PDAs ,05,Cell phones
1531,0504062,The Phone Company PDA Handheld 4.7 inch L650 Black,The Phone Company,The Phone Company,Black,ounces,5.6,128.88,389,0504,Smart phones & PDAs ,05,Cell phones
1532,0504063,The Phone Company PDA Palm 3.5 inch M810 Black,The Phone Company,The Phone Company,Black,ounces,4,128.76,280,0504,Smart phones & PDAs ,05,Cell phones
1533,0504064,The Phone Company PDA Palm 3.7 inch M830 Black,The Phone Company,The Phone Company,Black,ounces,6.9,137.5,299,0504,Smart phones & PDAs ,05,Cell phones
1534,0504065,The Phone Company PDA Palm 4.7 inch L850 Black,The Phone Company,The Phone Company,Black,ounces,4.6,131.87,398,0504,Smart phones & PDAs ,05,Cell phones
1535,0504066,The Phone Company PDA GPS Phone 3.5 inch M910 Black,The Phone Company,The Phone Company,Black,ounces,11.2,123.24,268,0504,Smart phones & PDAs ,05,Cell phones
1536,0504067,The Phone Company PDA GPS Phone 3.7 inch M930 Black,The Phone Company,The Phone Company,Black,ounces,4.8,137.04,298,0504,Smart phones & PDAs ,05,Cell phones
1537,0504068,The Phone Company PDA GPS Phone 4.7 inch L950 Black,The Phone Company,The Phone Company,Black,ounces,12,121.93,368,0504,Smart phones & PDAs ,05,Cell phones
1538,0504069,The Phone Company PDA Wifi 3.5-inch M200 Silver,The Phone Company,The Phone Company,Silver,ounces,4.8,128.76,280,0504,Smart phones & PDAs ,05,Cell phones
1539,0504070,The Phone Company PDA Wifi 3.7-inch M250 Silver,The Phone Company,The Phone Company,Silver,ounces,1,142.56,310,0504,Smart phones & PDAs ,05,Cell phones
1540,0504071,The Phone Company PDA Wifi 4.7-inch L290 Silver,The Phone Company,The Phone Company,Silver,ounces,8,125.9,380,0504,Smart phones & PDAs ,05,Cell phones
1541,0504072,The Phone Company PDA Phone 3.5 inches M320 Silver,The Phone Company,The Phone Company,Silver,ounces,1,137.5,299,0504,Smart phones & PDAs ,05,Cell phones
1542,0504073,The Phone Company PDA Phone 3.7 inches M340 Silver,The Phone Company,The Phone Company,Silver,ounces,1.2,151.76,330,0504,Smart phones & PDAs ,05,Cell phones
1543,0504074,The Phone Company PDA Phone 4.7 inches L360 Silver,The Phone Company,The Phone Company,Silver,ounces,3,133.19,402,0504,Smart phones & PDAs ,05,Cell phones
1544,0504075,The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver,The Phone Company,The Phone Company,Silver,ounces,3,109.45,238,0504,Smart phones & PDAs ,05,Cell phones
1545,0504076,The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver,The Phone Company,The Phone Company,Silver,ounces,2.6,123.24,268,0504,Smart phones & PDAs ,05,Cell phones
1546,0504077,The Phone Company PDA Phone Unlocked 4.7 inches L550 Silver,The Phone Company,The Phone Company,Silver,ounces,3.9,100.06,302,0504,Smart phones & PDAs ,05,Cell phones
1547,0504078,The Phone Company PDA Handheld 3.5 inch M610 Silver,The Phone Company,The Phone Company,Silver,ounces,6,117.27,255,0504,Smart phones & PDAs ,05,Cell phones
1548,0504079,The Phone Company PDA Handheld 3.7 inch M630 Silver,The Phone Company,The Phone Company,Silver,ounces,4.7,122.32,266,0504,Smart phones & PDAs ,05,Cell phones
1549,0504080,The Phone Company PDA Handheld 4.7 inch L650 Silver,The Phone Company,The Phone Company,Silver,ounces,4.7,128.88,389,0504,Smart phones & PDAs ,05,Cell phones
1550,0504081,The Phone Company PDA Palm 3.5 inch M810 Silver,The Phone Company,The Phone Company,Silver,ounces,4.8,128.76,280,0504,Smart phones & PDAs ,05,Cell phones
1551,0504082,The Phone Company PDA Palm 3.7 inch M830 Silver,The Phone Company,The Phone Company,Silver,ounces,3.1,137.5,299,0504,Smart phones & PDAs ,05,Cell phones
1552,0504083,The Phone Company PDA Palm 4.7 inch L850 Silver,The Phone Company,The Phone Company,Silver,ounces,3.7,131.87,398,0504,Smart phones & PDAs ,05,Cell phones
1553,0504084,The Phone Company PDA GPS Phone 3.5 inch M910 Silver,The Phone Company,The Phone Company,Silver,ounces,5.3,123.24,268,0504,Smart phones & PDAs ,05,Cell phones
1554,0504085,The Phone Company PDA GPS Phone 3.7 inch M930 Silver,The Phone Company,The Phone Company,Silver,ounces,4.3,137.04,298,0504,Smart phones & PDAs ,05,Cell phones
1555,0504086,The Phone Company PDA GPS Phone 4.7 inch L950 Silver,The Phone Company,The Phone Company,Silver,ounces,4.3,121.93,368,0504,Smart phones & PDAs ,05,Cell phones
1556,0504087,The Phone Company PDA Wifi 3.5-inch M200 White,The Phone Company,The Phone Company,White,ounces,3.7,128.76,280,0504,Smart phones & PDAs ,05,Cell phones
1557,0504088,The Phone Company PDA Wifi 3.7-inch M250 White,The Phone Company,The Phone Company,White,ounces,3.7,142.56,310,0504,Smart phones & PDAs ,05,Cell phones
1558,0504089,The Phone Company PDA Wifi 4.7-inch L290 White,The Phone Company,The Phone Company,White,ounces,3.3,125.9,380,0504,Smart phones & PDAs ,05,Cell phones
1559,0504090,The Phone Company PDA Phone 3.5 inches M320 White,The Phone Company,The Phone Company,White,ounces,3.7,137.5,299,0504,Smart phones & PDAs ,05,Cell phones
1560,0504091,The Phone Company PDA Phone 3.7 inches M340 White,The Phone Company,The Phone Company,White,ounces,3.7,151.76,330,0504,Smart phones & PDAs ,05,Cell phones
1561,0504092,The Phone Company PDA Phone 4.7 inches L360 White,The Phone Company,The Phone Company,White,ounces,3.3,133.19,402,0504,Smart phones & PDAs ,05,Cell phones
1562,0504093,The Phone Company PDA Phone Unlocked 3.7 inches M510 White,The Phone Company,The Phone Company,White,ounces,3.7,109.45,238,0504,Smart phones & PDAs ,05,Cell phones
1563,0504094,The Phone Company PDA Phone Unlocked 3.5 inches M530 White,The Phone Company,The Phone Company,White,ounces,3.3,123.24,268,0504,Smart phones & PDAs ,05,Cell phones
1564,0504095,The Phone Company PDA Phone Unlocked 4.7 inches L550 White,The Phone Company,The Phone Company,White,ounces,5.3,100.06,302,0504,Smart phones & PDAs ,05,Cell phones
1565,0504096,The Phone Company PDA Handheld 3.5 inch M610 White,The Phone Company,The Phone Company,White,ounces,5.6,117.27,255,0504,Smart phones & PDAs ,05,Cell phones
1566,0504097,The Phone Company PDA Handheld 3.7 inch M630 White,The Phone Company,The Phone Company,White,ounces,4,122.32,266,0504,Smart phones & PDAs ,05,Cell phones
1567,0504098,The Phone Company PDA Handheld 4.7 inch L650 White,The Phone Company,The Phone Company,White,ounces,6.9,128.88,389,0504,Smart phones & PDAs ,05,Cell phones
1568,0504099,The Phone Company PDA Palm 3.5 inch M810 White,The Phone Company,The Phone Company,White,ounces,3.7,128.76,280,0504,Smart phones & PDAs ,05,Cell phones
1569,0504100,The Phone Company PDA Palm 3.7 inch M830 White,The Phone Company,The Phone Company,White,ounces,5.3,137.5,299,0504,Smart phones & PDAs ,05,Cell phones
1570,0504101,The Phone Company PDA Palm 4.7 inch L850 White,The Phone Company,The Phone Company,White,ounces,4.3,131.87,398,0504,Smart phones & PDAs ,05,Cell phones
1571,0602001,SV DVD Player M100 Black,Southridge Video,Southridge Video,Black,pounds,4,26.21,56.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1572,0602002,SV DVD Player M110 Silver,Southridge Video,Southridge Video,Silver,pounds,4,26.67,57.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1573,0602003,SV DVD Player M120 White,Southridge Video,Southridge Video,White,pounds,4,27.13,58.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1574,0602004,SV DVD Player M130 Grey,Southridge Video,Southridge Video,Grey,pounds,4,27.59,59.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1575,0602005,SV DVD Player M140 Gold,Southridge Video,Southridge Video,Gold,pounds,4,28.05,60.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1576,0602006,SV DVD Movies E100 Yellow,Southridge Video,Southridge Video,Yellow,pounds,4,6.62,12.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1577,0602007,SV DVD Recorder L200 Black,Southridge Video,Southridge Video,Black,pounds,4,72.56,219,0602,Movie DVD,06,"Music, Movies and Audio Books"
1578,0602008,SV DVD Recorder L210 Silver,Southridge Video,Southridge Video,Silver,pounds,4,72.56,219,0602,Movie DVD,06,"Music, Movies and Audio Books"
1579,0602009,SV DVD Recorder L220 White,Southridge Video,Southridge Video,White,pounds,4,72.56,219,0602,Movie DVD,06,"Music, Movies and Audio Books"
1580,0602010,SV DVD Recorder L230 Grey,Southridge Video,Southridge Video,Grey,pounds,4,72.56,219,0602,Movie DVD,06,"Music, Movies and Audio Books"
1581,0602011,SV DVD Recorder L240 Gold,Southridge Video,Southridge Video,Gold,pounds,4,72.56,219,0602,Movie DVD,06,"Music, Movies and Audio Books"
1582,0602012,SV DVD 48 DVD Storage Binder M50 Black,Southridge Video,Southridge Video,Black,pounds,4,8.27,17.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1583,0602013,SV DVD 58 DVD Storage Binder M55 Black,Southridge Video,Southridge Video,Black,pounds,4,6.39,13.89,0602,Movie DVD,06,"Music, Movies and Audio Books"
1584,0602014,SV DVD 38 DVD Storage Binder E25 Black,Southridge Video,Southridge Video,Black,pounds,4,5.09,9.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1585,0602015,SV DVD 60 DVD Storage Binder L20 Black,Southridge Video,Southridge Video,Black,pounds,4,7.58,22.89,0602,Movie DVD,06,"Music, Movies and Audio Books"
1586,0602016,SV DVD 55DVD Storage Binder M56 Black,Southridge Video,Southridge Video,Black,pounds,4,5.82,12.66,0602,Movie DVD,06,"Music, Movies and Audio Books"
1587,0602017,SV DVD 48 DVD Storage Binder M50 Silver,Southridge Video,Southridge Video,Silver,pounds,4,8.27,17.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1588,0602018,SV DVD 58 DVD Storage Binder M55 Silver,Southridge Video,Southridge Video,Silver,pounds,4,6.39,13.89,0602,Movie DVD,06,"Music, Movies and Audio Books"
1589,0602019,SV DVD 38 DVD Storage Binder E25 Silver,Southridge Video,Southridge Video,Silver,pounds,4,5.09,9.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1590,0602020,SV DVD 60 DVD Storage Binder L20 Silver,Southridge Video,Southridge Video,Silver,pounds,4,7.58,22.89,0602,Movie DVD,06,"Music, Movies and Audio Books"
1591,0602021,SV DVD 55DVD Storage Binder M56 Silver,Southridge Video,Southridge Video,Silver,pounds,4,5.82,12.66,0602,Movie DVD,06,"Music, Movies and Audio Books"
1592,0602022,SV DVD 48 DVD Storage Binder M50 Red,Southridge Video,Southridge Video,Red,pounds,4,8.27,17.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1593,0602023,SV DVD 58 DVD Storage Binder M55 Red,Southridge Video,Southridge Video,Red,pounds,4,6.39,13.89,0602,Movie DVD,06,"Music, Movies and Audio Books"
1594,0602024,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Southridge Video,Red,pounds,4,5.09,9.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1595,0602025,SV DVD 60 DVD Storage Binder L20 Red,Southridge Video,Southridge Video,Red,pounds,4,7.58,22.89,0602,Movie DVD,06,"Music, Movies and Audio Books"
1596,0602026,SV DVD 55DVD Storage Binder M56 Red,Southridge Video,Southridge Video,Red,pounds,4,5.82,12.66,0602,Movie DVD,06,"Music, Movies and Audio Books"
1597,0602027,SV DVD External DVD Burner M200 Black,Southridge Video,Southridge Video,Black,pounds,4,26.62,57.88,0602,Movie DVD,06,"Music, Movies and Audio Books"
1598,0602028,SV DVD External DVD Burner M200 Grey,Southridge Video,Southridge Video,Grey,pounds,4,26.62,57.88,0602,Movie DVD,06,"Music, Movies and Audio Books"
1599,0602029,SV DVD External DVD Burner M200 Blue,Southridge Video,Southridge Video,Blue,pounds,4,26.62,57.88,0602,Movie DVD,06,"Music, Movies and Audio Books"
1600,0602030,SV DVD External DVD Burner M200 Silver,Southridge Video,Southridge Video,Silver,pounds,1.9,26.62,57.88,0602,Movie DVD,06,"Music, Movies and Audio Books"
1601,0602031,SV DVD 9-Inch Player Portable M300 Black,Southridge Video,Southridge Video,Black,pounds,1.2,73.57,159.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1602,0602032,SV DVD 12-Inch Player Portable M400 Black,Southridge Video,Southridge Video,Black,pounds,1.6,82.77,179.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1603,0602033,SV DVD 7-Inch Player Portable E200 Black,Southridge Video,Southridge Video,Black,pounds,1,56.08,109.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1604,0602034,SV DVD 14-Inch Player Portable L100 Black,Southridge Video,Southridge Video,Black,pounds,2,86.14,259.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1605,0602035,SV DVD 15-Inch Player Portable L200 Black,Southridge Video,Southridge Video,Black,pounds,3,96.08,289.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1606,0602036,SV DVD 9-Inch Player Portable M300 Silver,Southridge Video,Southridge Video,Silver,pounds,4,73.57,159.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1607,0602037,SV DVD 12-Inch Player Portable M400 Silver,Southridge Video,Southridge Video,Silver,pounds,5,82.77,179.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1608,0602038,SV DVD 7-Inch Player Portable E200 Silver,Southridge Video,Southridge Video,Silver,pounds,6,56.08,109.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1609,0602039,SV DVD 14-Inch Player Portable L100 Silver,Southridge Video,Southridge Video,Silver,pounds,7,86.14,259.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1610,0602040,SV DVD 15-Inch Player Portable L200 Silver,Southridge Video,Southridge Video,Silver,pounds,8,96.08,289.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1611,0602041,SV DVD 9-Inch Player Portable M300 White,Southridge Video,Southridge Video,White,pounds,9,73.57,159.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1612,0602042,SV DVD 12-Inch Player Portable M400 White,Southridge Video,Southridge Video,White,pounds,10,82.77,179.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1613,0602043,SV DVD 7-Inch Player Portable E200 White,Southridge Video,Southridge Video,White,pounds,11,56.08,109.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1614,0602044,SV DVD 14-Inch Player Portable L100 White,Southridge Video,Southridge Video,White,pounds,12,86.14,259.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1615,0602045,SV DVD 15-Inch Player Portable L200 White,Southridge Video,Southridge Video,White,pounds,13,96.08,289.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1616,0602046,Contoso DVD Player M100 Black,"Contoso, Ltd",Contoso,Black,pounds,14,26.21,56.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1617,0602047,Contoso DVD Player M110 Silver,"Contoso, Ltd",Contoso,Silver,pounds,15,26.67,57.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1618,0602048,Contoso DVD Player M120 White,"Contoso, Ltd",Contoso,White,pounds,16,27.13,58.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1619,0602049,Contoso DVD Player M130 Grey,"Contoso, Ltd",Contoso,Grey,pounds,17,27.59,59.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1620,0602050,Contoso DVD Player M140 Gold,"Contoso, Ltd",Contoso,Gold,pounds,18,28.05,60.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1621,0602051,Contoso DVD Movies E100 Yellow,"Contoso, Ltd",Contoso,Yellow,pounds,19,6.62,12.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1622,0602052,Contoso DVD Recorder L200 Black,"Contoso, Ltd",Contoso,Black,pounds,20,72.56,219,0602,Movie DVD,06,"Music, Movies and Audio Books"
1623,0602053,Contoso DVD Recorder L210 Silver,"Contoso, Ltd",Contoso,Silver,pounds,21,72.56,219,0602,Movie DVD,06,"Music, Movies and Audio Books"
1624,0602054,Contoso DVD Recorder L220 White,"Contoso, Ltd",Contoso,White,pounds,22,72.56,219,0602,Movie DVD,06,"Music, Movies and Audio Books"
1625,0602055,Contoso DVD Recorder L230 Grey,"Contoso, Ltd",Contoso,Grey,pounds,23,72.56,219,0602,Movie DVD,06,"Music, Movies and Audio Books"
1626,0602056,Contoso DVD Recorder L240 Gold,"Contoso, Ltd",Contoso,Gold,pounds,24,72.56,219,0602,Movie DVD,06,"Music, Movies and Audio Books"
1627,0602057,Contoso DVD 48 DVD Storage Binder M50 Black,"Contoso, Ltd",Contoso,Black,pounds,25,8.27,17.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
1628,0602058,Contoso DVD 58 DVD Storage Binder M55 Black,"Contoso, Ltd",Contoso,Black,pounds,26,6.39,13.89,0602,Movie DVD,06,"Music, Movies and Audio Books"
1629,0602059,Contoso DVD 38 DVD Storage Binder E25 Black,"Contoso, Ltd",Contoso,Black,pounds,27,5.09,9.99,0602,Movie DVD,06,"Music, Movies and Audio Books"
