Date,AUD,CAD,EUR,GBP,USD
04/21/09,1,0.8672,0.5403,0.4801,0.6987
04/20/09,1,0.8694,0.5439,0.4838,0.7052
04/19/09,1,0.8726,0.5517,0.4871,0.7204
04/18/09,1,0.8726,0.5517,0.4871,0.7204
04/17/09,1,0.8726,0.5517,0.4871,0.7204
04/16/09,1,0.8667,0.546,0.4835,0.7205
04/15/09,1,0.8721,0.5449,0.4807,0.7178
04/14/09,1,0.8845,0.5488,0.4893,0.7286
04/13/09,1,0.8781,0.5378,0.4864,0.7138
04/12/09,1,0.8781,0.5378,0.4864,0.7138
04/11/09,1,0.8781,0.5378,0.4864,0.7138
04/10/09,1,0.8781,0.5378,0.4864,0.7138
04/09/09,1,0.8781,0.5378,0.4864,0.7138
04/08/09,1,0.8764,0.5364,0.4824,0.7097
04/07/09,1,0.8817,0.5343,0.4836,0.7083
04/06/09,1,0.8788,0.5276,0.4776,0.712
04/05/09,1,0.8858,0.5315,0.4833,0.7136
04/04/09,1,0.8858,0.5315,0.4833,0.7136
04/03/09,1,0.8858,0.5315,0.4833,0.7136
04/02/09,1,0.8898,0.532,0.4857,0.7125
04/01/09,1,0.8786,0.5241,0.4825,0.6942
03/31/09,1,0.8683,0.5204,0.4844,0.6925
03/30/09,1,0.8528,0.5158,0.4793,0.6805
03/29/09,1,0.8552,0.52,0.4828,0.6914
03/28/09,1,0.8552,0.52,0.4828,0.6914
03/27/09,1,0.8552,0.52,0.4828,0.6914
03/26/09,1,0.8635,0.5168,0.4815,0.7032
03/25/09,1,0.8596,0.5179,0.4786,0.6988
03/24/09,1,0.8562,0.517,0.476,0.6984
03/23/09,1,0.8602,0.5135,0.4773,0.6962
03/22/09,1,0.8519,0.508,0.4773,0.6883
03/21/09,1,0.8519,0.508,0.4773,0.6883
03/20/09,1,0.8519,0.508,0.4773,0.6883
03/19/09,1,0.8463,0.5058,0.4757,0.6915
03/18/09,1,0.8348,0.504,0.4733,0.6618
03/17/09,1,0.8406,0.5096,0.4721,0.6595
03/16/09,1,0.8402,0.5082,0.4678,0.6627
03/15/09,1,0.838,0.5105,0.4707,0.6589
03/14/09,1,0.838,0.5105,0.4707,0.6589
03/13/09,1,0.838,0.5105,0.4707,0.6589
03/12/09,1,0.8319,0.5054,0.4705,0.646
03/11/09,1,0.8305,0.5087,0.4708,0.6505
03/10/09,1,0.824,0.504,0.4651,0.6442
03/09/09,1,0.8251,0.5029,0.4584,0.6319
03/08/09,1,0.8218,0.5055,0.4499,0.6398
03/07/09,1,0.8218,0.5055,0.4499,0.6398
03/06/09,1,0.8218,0.5055,0.4499,0.6398
03/05/09,1,0.8246,0.5109,0.4549,0.6414
03/04/09,1,0.8255,0.511,0.4549,0.6415
03/03/09,1,0.8267,0.5097,0.4566,0.643
03/02/09,1,0.8168,0.5033,0.4496,0.634
03/01/09,1,0.8036,0.5027,0.449,0.6357
02/28/09,1,0.8036,0.5027,0.449,0.6357
02/27/09,1,0.8036,0.5027,0.449,0.6357
02/26/09,1,0.8109,0.5105,0.455,0.6525
02/25/09,1,0.8101,0.508,0.4513,0.65
02/24/09,1,0.808,0.5051,0.4444,0.6447
02/23/09,1,0.8083,0.5052,0.4435,0.6465
02/22/09,1,0.8058,0.5064,0.4462,0.6376
02/21/09,1,0.8058,0.5064,0.4462,0.6376
02/20/09,1,0.8058,0.5064,0.4462,0.6376
02/19/09,1,0.8097,0.5103,0.4502,0.6483
02/18/09,1,0.8051,0.5069,0.4484,0.6385
02/17/09,1,0.8081,0.5063,0.4482,0.6397
02/16/09,1,0.8109,0.5096,0.4559,0.6505
02/15/09,1,0.816,0.5154,0.4557,0.6608
02/14/09,1,0.816,0.5154,0.4557,0.6608
02/13/09,1,0.816,0.5154,0.4557,0.6608
02/12/09,1,0.806,0.5039,0.455,0.6467
02/11/09,1,0.8173,0.5065,0.4558,0.6553
02/10/09,1,0.8178,0.5155,0.4521,0.6684
02/09/09,1,0.8293,0.5193,0.4523,0.6755
02/08/09,1,0.8245,0.5153,0.4486,0.6593
02/07/09,1,0.8245,0.5153,0.4486,0.6593
02/06/09,1,0.8245,0.5153,0.4486,0.6593
02/05/09,1,0.7995,0.5058,0.4441,0.6488
02/04/09,1,0.7962,0.4999,0.4449,0.6407
02/03/09,1,0.7984,0.4972,0.4489,0.6388
02/02/09,1,0.7801,0.4922,0.4446,0.628
02/01/09,1,0.7902,0.4971,0.4464,0.6371
01/31/09,1,0.7902,0.4971,0.4464,0.6371
01/30/09,1,0.7902,0.4971,0.4464,0.6371
01/29/09,1,0.8005,0.5015,0.46,0.6575
01/28/09,1,0.8156,0.5047,0.468,0.6692
01/27/09,1,0.8142,0.5029,0.4703,0.6625
01/26/09,1,0.8023,0.5057,0.4751,0.657
01/25/09,1,0.811,0.5041,0.4732,0.645
01/24/09,1,0.811,0.5041,0.4732,0.645
01/23/09,1,0.811,0.5041,0.4732,0.645
01/22/09,1,0.8279,0.5051,0.4768,0.6558
01/21/09,1,0.8198,0.5016,0.4708,0.6475
01/20/09,1,0.8323,0.5086,0.4736,0.6576
01/19/09,1,0.8402,0.5095,0.4609,0.6716
01/18/09,1,0.838,0.5099,0.4535,0.6767
01/17/09,1,0.838,0.5099,0.4535,0.6767
01/16/09,1,0.838,0.5099,0.4535,0.6767
01/15/09,1,0.8262,0.5046,0.4524,0.6603
01/14/09,1,0.8166,0.5058,0.4595,0.6663
01/13/09,1,0.8212,0.5032,0.4585,0.6673
01/12/09,1,0.8225,0.5134,0.4598,0.6876
01/11/09,1,0.8356,0.5162,0.4619,0.7064
01/10/09,1,0.8356,0.5162,0.4619,0.7064
01/09/09,1,0.8356,0.5162,0.4619,0.7064
01/08/09,1,0.8443,0.5166,0.4615,0.7035
01/07/09,1,0.8529,0.531,0.4802,0.7219
01/06/09,1,0.8464,0.534,0.49,0.7119
01/05/09,1,0.8586,0.5211,0.4877,0.7078
01/04/09,1,0.852,0.5029,0.4833,0.6973
01/03/09,1,0.852,0.5029,0.4833,0.6973
01/02/09,1,0.852,0.5029,0.4833,0.6973
01/01/09,1,0.8384,0.4932,0.4698,0.6864
12/31/08,1,0.8384,0.4932,0.4698,0.6864
12/30/08,1,0.8481,0.4894,0.4767,0.6899
12/29/08,1,0.8453,0.4856,0.4751,0.6929
12/28/08,1,0.8269,0.4869,0.4622,0.6818
12/27/08,1,0.8269,0.4869,0.4622,0.6818
12/26/08,1,0.8269,0.4869,0.4622,0.6818
12/25/08,1,0.8269,0.4869,0.4622,0.6818
12/24/08,1,0.8269,0.4869,0.4622,0.6818
12/23/08,1,0.8336,0.4892,0.4618,0.6838
12/22/08,1,0.822,0.4904,0.4625,0.685
12/21/08,1,0.8354,0.4885,0.4537,0.681
12/20/08,1,0.8354,0.4885,0.4537,0.681
12/19/08,1,0.8354,0.4885,0.4537,0.681
12/18/08,1,0.8408,0.4823,0.4586,0.7049
12/17/08,1,0.8307,0.4885,0.4488,0.6868
12/16/08,1,0.8262,0.4908,0.4386,0.6719
12/15/08,1,0.8177,0.4939,0.4442,0.6673
12/14/08,1,0.818,0.4928,0.4398,0.6574
12/13/08,1,0.818,0.4928,0.4398,0.6574
12/12/08,1,0.818,0.4928,0.4398,0.6574
12/11/08,1,0.8237,0.5028,0.4459,0.6644
12/10/08,1,0.8286,0.5085,0.4441,0.6573
12/09/08,1,0.8252,0.5103,0.4445,0.6551
12/08/08,1,0.8292,0.5161,0.4465,0.6634
12/07/08,1,0.822,0.5026,0.4356,0.6366
12/06/08,1,0.822,0.5026,0.4356,0.6366
12/05/08,1,0.822,0.5026,0.4356,0.6366
12/04/08,1,0.8123,0.5093,0.4393,0.6428
12/03/08,1,0.8078,0.5096,0.4355,0.6432
12/02/08,1,0.8038,0.5102,0.4321,0.6477
12/01/08,1,0.8003,0.5089,0.4283,0.6417
11/30/08,1,0.8076,0.512,0.4249,0.6516
11/29/08,1,0.8076,0.512,0.4249,0.6516
11/28/08,1,0.8076,0.512,0.4249,0.6516
11/27/08,1,0.8094,0.5079,0.4245,0.6552
11/26/08,1,0.7996,0.5002,0.423,0.647
11/25/08,1,0.7922,0.4979,0.425,0.6378
11/24/08,1,0.8093,0.5016,0.4272,0.6407
11/23/08,1,0.7965,0.4931,0.4147,0.6215
11/22/08,1,0.7965,0.4931,0.4147,0.6215
11/21/08,1,0.7965,0.4931,0.4147,0.6215
11/20/08,1,0.7936,0.5018,0.4226,0.6294
11/19/08,1,0.7998,0.5116,0.4296,0.6463
11/18/08,1,0.7972,0.5125,0.4316,0.6485
11/17/08,1,0.7978,0.5147,0.4366,0.6516
11/16/08,1,0.8033,0.5181,0.4455,0.6567
11/15/08,1,0.8033,0.5181,0.4455,0.6567
11/14/08,1,0.8033,0.5181,0.4455,0.6567
11/13/08,1,0.7892,0.5103,0.4308,0.6392
11/12/08,1,0.8,0.5265,0.4334,0.6598
11/11/08,1,0.7971,0.5255,0.4282,0.6699
11/10/08,1,0.8106,0.5365,0.438,0.6915
11/09/08,1,0.7972,0.5237,0.4234,0.668
11/08/08,1,0.7972,0.5237,0.4234,0.668
11/07/08,1,0.7972,0.5237,0.4234,0.668
11/06/08,1,0.7975,0.5327,0.4288,0.6802
11/05/08,1,0.7984,0.5374,0.4334,0.6916
11/04/08,1,0.8057,0.539,0.4352,0.691
11/03/08,1,0.8031,0.5235,0.4172,0.6712
11/02/08,1,0.8147,0.5196,0.4088,0.6628
11/01/08,1,0.8147,0.5196,0.4088,0.6628
10/31/08,1,0.8147,0.5196,0.4088,0.6628
10/30/08,1,0.8174,0.5207,0.4117,0.6788
10/29/08,1,0.8172,0.5083,0.4045,0.6491
10/28/08,1,0.8052,0.4991,0.3982,0.6251
10/27/08,1,0.7829,0.4903,0.3953,0.6109
10/26/08,1,0.78,0.4877,0.3931,0.6143
10/25/08,1,0.78,0.4877,0.3931,0.6143
10/24/08,1,0.78,0.4877,0.3931,0.6143
10/23/08,1,0.8406,0.5162,0.4087,0.6613
10/22/08,1,0.8435,0.5243,0.4132,0.6734
10/21/08,1,0.8261,0.5187,0.403,0.6838
10/20/08,1,0.8213,0.5165,0.3986,0.6934
10/19/08,1,0.8124,0.5098,0.3951,0.6833
10/18/08,1,0.8124,0.5098,0.3951,0.6833
10/17/08,1,0.8124,0.5098,0.3951,0.6833
10/16/08,1,0.8021,0.4996,0.391,0.6747
10/15/08,1,0.809,0.511,0.3966,0.6962
10/14/08,1,0.8208,0.5245,0.4097,0.7213
10/13/08,1,0.7826,0.4921,0.3865,0.6712
10/12/08,1,0.7712,0.4869,0.3885,0.6612
10/11/08,1,0.7712,0.4869,0.3885,0.6612
10/10/08,1,0.7712,0.4869,0.3885,0.6612
10/09/08,1,0.7895,0.5127,0.4048,0.7015
10/08/08,1,0.7544,0.4995,0.39,0.6858
10/07/08,1,0.798,0.5323,0.4138,0.7257
10/06/08,1,0.8117,0.5489,0.4242,0.7484
10/05/08,1,0.837,0.5618,0.4402,0.7772
10/04/08,1,0.837,0.5618,0.4402,0.7772
10/03/08,1,0.837,0.5618,0.4402,0.7772
10/02/08,1,0.8375,0.5657,0.4453,0.7865
10/01/08,1,0.8445,0.5663,0.4485,0.7974
09/30/08,1,0.8434,0.5637,0.4455,0.8063
09/29/08,1,0.8475,0.5677,0.4518,0.8146
09/28/08,1,0.8576,0.5661,0.4499,0.8288
09/27/08,1,0.8576,0.5661,0.4499,0.8288
09/26/08,1,0.8576,0.5661,0.4499,0.8288
09/25/08,1,0.8693,0.5717,0.4528,0.8404
09/24/08,1,0.866,0.5695,0.4513,0.8367
09/23/08,1,0.8699,0.5711,0.454,0.8412
09/22/08,1,0.8778,0.5735,0.4542,0.8357
09/21/08,1,0.8657,0.5713,0.4498,0.8133
09/20/08,1,0.8657,0.5713,0.4498,0.8133
09/19/08,1,0.8657,0.5713,0.4498,0.8133
09/18/08,1,0.8569,0.5568,0.4423,0.8074
09/17/08,1,0.8476,0.5585,0.4441,0.7944
09/16/08,1,0.851,0.5569,0.4441,0.7945
09/15/08,1,0.863,0.57,0.4525,0.8066
09/14/08,1,0.8621,0.5733,0.4565,0.8064
09/13/08,1,0.8621,0.5733,0.4565,0.8064
09/12/08,1,0.8621,0.5733,0.4565,0.8064
09/11/08,1,0.8531,0.5706,0.4531,0.7951
09/10/08,1,0.8603,0.5701,0.4572,0.8035
09/09/08,1,0.8644,0.5751,0.4618,0.8135
09/08/08,1,0.87,0.5765,0.4654,0.8194
09/07/08,1,0.8629,0.5679,0.4596,0.8091
09/06/08,1,0.8629,0.5679,0.4596,0.8091
09/05/08,1,0.8629,0.5679,0.4596,0.8091
09/04/08,1,0.8855,0.5771,0.4692,0.8361
09/03/08,1,0.8937,0.5766,0.469,0.8327
09/02/08,1,0.8901,0.5749,0.4674,0.8345
09/01/08,1,0.9095,0.5836,0.4737,0.8532
08/31/08,1,0.9088,0.586,0.4717,0.8634
08/30/08,1,0.9088,0.586,0.4717,0.8634
08/29/08,1,0.9088,0.586,0.4717,0.8634
08/28/08,1,0.9068,0.5867,0.4721,0.8666
08/27/08,1,0.9008,0.5843,0.4673,0.8629
08/26/08,1,0.8983,0.5841,0.4645,0.8527
08/25/08,1,0.9062,0.5875,0.468,0.8676
08/24/08,1,0.9108,0.5875,0.468,0.87
08/23/08,1,0.9108,0.5875,0.468,0.87
08/22/08,1,0.9108,0.5875,0.468,0.87
08/21/08,1,0.9169,0.5879,0.4665,0.8708
08/20/08,1,0.9241,0.5909,0.4687,0.8706
08/19/08,1,0.9236,0.5906,0.4657,0.8669
08/18/08,1,0.924,0.5939,0.4681,0.8733
08/17/08,1,0.921,0.5872,0.4643,0.8648
08/16/08,1,0.921,0.5872,0.4643,0.8648
08/15/08,1,0.921,0.5872,0.4643,0.8648
08/14/08,1,0.9274,0.5879,0.4675,0.8764
08/13/08,1,0.9297,0.5841,0.4639,0.8705
08/12/08,1,0.9348,0.5866,0.4601,0.8744
08/11/08,1,0.9503,0.5935,0.4639,0.8909
08/10/08,1,0.952,0.5922,0.4644,0.8927
08/09/08,1,0.952,0.5922,0.4644,0.8927
08/08/08,1,0.952,0.5922,0.4644,0.8927
08/07/08,1,0.9538,0.5887,0.4666,0.9108
08/06/08,1,0.955,0.591,0.4681,0.9148
08/05/08,1,0.9573,0.5921,0.4694,0.9169
08/04/08,1,0.9604,0.5989,0.4741,0.9323
08/03/08,1,0.9591,0.6002,0.4728,0.9347
08/02/08,1,0.9591,0.6002,0.4728,0.9347
08/01/08,1,0.9591,0.6002,0.4728,0.9347
07/31/08,1,0.9652,0.6044,0.4769,0.9435
07/30/08,1,0.9682,0.6072,0.4777,0.9466
07/29/08,1,0.9777,0.6078,0.48,0.9545
07/28/08,1,0.977,0.6073,0.4813,0.9563
07/27/08,1,0.9714,0.6083,0.4799,0.9572
07/26/08,1,0.9714,0.6083,0.4799,0.9572
07/25/08,1,0.9714,0.6083,0.4799,0.9572
07/24/08,1,0.9702,0.6128,0.4835,0.9607
07/23/08,1,0.9718,0.6124,0.4821,0.9639
07/22/08,1,0.9791,0.6141,0.4873,0.9776
07/21/08,1,0.9792,0.615,0.4887,0.9753
07/20/08,1,0.9762,0.6139,0.487,0.971
07/19/08,1,0.9762,0.6139,0.487,0.971
07/18/08,1,0.9762,0.6139,0.487,0.971
07/17/08,1,0.9762,0.6155,0.4871,0.9756
07/16/08,1,0.9785,0.6146,0.488,0.9765
07/15/08,1,0.9815,0.6143,0.4887,0.9822
07/14/08,1,0.9772,0.6109,0.4872,0.9681
07/13/08,1,0.9797,0.6089,0.4866,0.9642
07/12/08,1,0.9797,0.6089,0.4866,0.9642
07/11/08,1,0.9797,0.6089,0.4866,0.9642
07/10/08,1,0.9707,0.6114,0.4864,0.9603
07/09/08,1,0.9667,0.606,0.4827,0.9523
07/08/08,1,0.9695,0.6069,0.4822,0.9521
07/07/08,1,0.9771,0.6111,0.4866,0.9565
07/06/08,1,0.9785,0.6143,0.4857,0.9626
07/05/08,1,0.9785,0.6143,0.4857,0.9626
07/04/08,1,0.9785,0.6143,0.4857,0.9626
07/03/08,1,0.9763,0.6057,0.4841,0.9622
07/02/08,1,0.982,0.6083,0.4838,0.9616
07/01/08,1,0.9724,0.6054,0.4788,0.955
06/30/08,1,0.9738,0.6108,0.4839,0.9629
06/29/08,1,0.9675,0.6104,0.4836,0.9612
06/28/08,1,0.9675,0.6104,0.4836,0.9612
06/27/08,1,0.9675,0.6104,0.4836,0.9612
06/26/08,1,0.9701,0.6102,0.4832,0.9599
06/25/08,1,0.968,0.6132,0.4849,0.9565
06/24/08,1,0.9692,0.6125,0.4845,0.9536
06/23/08,1,0.9671,0.6133,0.4855,0.9519
06/22/08,1,0.9665,0.6115,0.4829,0.9546
06/21/08,1,0.9665,0.6115,0.4829,0.9546
06/20/08,1,0.9665,0.6115,0.4829,0.9546
06/19/08,1,0.9613,0.6118,0.4811,0.9472
06/18/08,1,0.9597,0.6075,0.4819,0.9412
06/17/08,1,0.9602,0.6071,0.4823,0.9396
06/16/08,1,0.9668,0.6085,0.4791,0.9407
06/15/08,1,0.9605,0.61,0.4809,0.9355
06/14/08,1,0.9605,0.61,0.4809,0.9355
06/13/08,1,0.9605,0.61,0.4809,0.9355
06/12/08,1,0.9582,0.6062,0.4797,0.9346
06/11/08,1,0.9634,0.6106,0.4833,0.9474
06/10/08,1,0.9782,0.6122,0.4857,0.9505
06/09/08,1,0.9831,0.6092,0.4858,0.9616
06/08/08,1,0.9782,0.615,0.4902,0.9592
06/07/08,1,0.9782,0.615,0.4902,0.9592
06/06/08,1,0.9782,0.615,0.4902,0.9592
06/05/08,1,0.9727,0.6185,0.4884,0.9526
06/04/08,1,0.9696,0.6211,0.4908,0.9606
06/03/08,1,0.9599,0.6146,0.4861,0.9583
06/02/08,1,0.9518,0.6156,0.4873,0.9556
06/01/08,1,0.9488,0.6168,0.4848,0.9566
05/31/08,1,0.9488,0.6168,0.4848,0.9566
05/30/08,1,0.9488,0.6168,0.4848,0.9566
05/29/08,1,0.9438,0.6168,0.4851,0.9591
05/28/08,1,0.9534,0.612,0.4854,0.9582
05/27/08,1,0.9511,0.6108,0.4868,0.9627
05/26/08,1,0.9493,0.609,0.4851,0.9599
05/25/08,1,0.9485,0.6106,0.4851,0.9613
05/24/08,1,0.9485,0.6106,0.4851,0.9613
05/23/08,1,0.9485,0.6106,0.4851,0.9613
05/22/08,1,0.9448,0.6098,0.4842,0.9607
05/21/08,1,0.9488,0.6118,0.4903,0.9637
05/20/08,1,0.9514,0.6137,0.4888,0.9598
05/19/08,1,0.9487,0.6126,0.4886,0.9542
05/18/08,1,0.9477,0.6127,0.4877,0.9496
05/17/08,1,0.9477,0.6127,0.4877,0.9496
05/16/08,1,0.9477,0.6127,0.4877,0.9496
05/15/08,1,0.9368,0.6046,0.482,0.9355
05/14/08,1,0.9305,0.6039,0.4802,0.9324
05/13/08,1,0.9484,0.6095,0.4838,0.943
05/12/08,1,0.9472,0.6107,0.4818,0.9423
05/11/08,1,0.9469,0.6073,0.4821,0.9388
05/10/08,1,0.9469,0.6073,0.4821,0.9388
05/09/08,1,0.9469,0.6073,0.4821,0.9388
05/08/08,1,0.9532,0.613,0.4813,0.9408
05/07/08,1,0.9479,0.613,0.4835,0.9459
05/06/08,1,0.9557,0.608,0.4791,0.9441
05/05/08,1,0.957,0.6089,0.4781,0.9413
05/04/08,1,0.9493,0.6041,0.4706,0.9338
05/03/08,1,0.9493,0.6041,0.4706,0.9338
05/02/08,1,0.9493,0.6041,0.4706,0.9338
05/01/08,1,0.9443,0.6019,0.4756,0.9354
04/30/08,1,0.9443,0.6019,0.4756,0.9354
04/29/08,1,0.9445,0.5984,0.4721,0.9318
04/28/08,1,0.9512,0.6,0.4708,0.9377
04/27/08,1,0.9473,0.5972,0.4695,0.9314
04/26/08,1,0.9473,0.5972,0.4695,0.9314
04/25/08,1,0.9473,0.5972,0.4695,0.9314
04/24/08,1,0.9612,0.5992,0.4782,0.9449
04/23/08,1,0.9641,0.5968,0.4795,0.9514
04/22/08,1,0.9518,0.5934,0.4746,0.9454
04/21/08,1,0.9444,0.5927,0.4745,0.9422
04/20/08,1,0.9452,0.5923,0.4684,0.9347
04/19/08,1,0.9452,0.5923,0.4684,0.9347
04/18/08,1,0.9452,0.5923,0.4684,0.9347
04/17/08,1,0.9386,0.5905,0.4734,0.9372
04/16/08,1,0.9416,0.5859,0.4723,0.9332
04/15/08,1,0.9443,0.5841,0.4701,0.9245
04/14/08,1,0.9455,0.5828,0.4654,0.9249
04/13/08,1,0.948,0.5874,0.4709,0.93
04/12/08,1,0.948,0.5874,0.4709,0.93
04/11/08,1,0.948,0.5874,0.4709,0.93
04/10/08,1,0.9498,0.5875,0.4707,0.9327
04/09/08,1,0.9458,0.5903,0.4709,0.9283
04/08/08,1,0.9376,0.5893,0.4699,0.9249
04/07/08,1,0.9309,0.589,0.465,0.9244
04/06/08,1,0.9247,0.5845,0.4591,0.9189
04/05/08,1,0.9247,0.5845,0.4591,0.9189
04/04/08,1,0.9247,0.5845,0.4591,0.9189
04/03/08,1,0.9213,0.586,0.459,0.9098
04/02/08,1,0.9272,0.5833,0.4599,0.9118
04/01/08,1,0.9334,0.5809,0.4582,0.9097
03/31/08,1,0.9361,0.5769,0.4591,0.9122
03/30/08,1,0.9365,0.5824,0.4605,0.9199
03/29/08,1,0.9365,0.5824,0.4605,0.9199
03/28/08,1,0.9365,0.5824,0.4605,0.9199
03/27/08,1,0.9413,0.5852,0.4582,0.9238
03/26/08,1,0.9358,0.5868,0.4624,0.9218
03/25/08,1,0.9316,0.587,0.4585,0.9139
03/24/08,1,0.9257,0.5852,0.4555,0.9026
03/23/08,1,0.9257,0.5852,0.4555,0.9026
03/22/08,1,0.9257,0.5852,0.4555,0.9026
03/21/08,1,0.9257,0.5852,0.4555,0.9026
03/20/08,1,0.9257,0.5852,0.4555,0.9026
03/19/08,1,0.9284,0.5938,0.4667,0.9318
03/18/08,1,0.9234,0.5891,0.4605,0.9291
03/17/08,1,0.9174,0.5847,0.4594,0.9221
03/16/08,1,0.9364,0.6049,0.4643,0.9413
03/15/08,1,0.9364,0.6049,0.4643,0.9413
03/14/08,1,0.9364,0.6049,0.4643,0.9413
03/13/08,1,0.9245,0.6018,0.4609,0.9375
03/12/08,1,0.9188,0.6005,0.4603,0.9293
03/11/08,1,0.9192,0.6023,0.4605,0.9263
03/10/08,1,0.9152,0.6024,0.4581,0.924
03/09/08,1,0.9143,0.6068,0.464,0.9354
03/08/08,1,0.9143,0.6068,0.464,0.9354
03/07/08,1,0.9143,0.6068,0.464,0.9354
03/06/08,1,0.9233,0.6116,0.4671,0.9369
03/05/08,1,0.9195,0.6096,0.4685,0.9263
03/04/08,1,0.9222,0.6133,0.4696,0.9327
03/03/08,1,0.9185,0.6145,0.4707,0.9342
03/02/08,1,0.918,0.6163,0.4716,0.9347
03/01/08,1,0.918,0.6163,0.4716,0.9347
02/29/08,1,0.918,0.6163,0.4716,0.9347
02/28/08,1,0.9215,0.6235,0.4747,0.9428
02/27/08,1,0.9202,0.6242,0.4729,0.939
02/26/08,1,0.9174,0.6231,0.4696,0.9268
02/25/08,1,0.9293,0.6243,0.4706,0.9251
02/24/08,1,0.9326,0.6219,0.4694,0.9234
02/23/08,1,0.9326,0.6219,0.4694,0.9234
02/22/08,1,0.9326,0.6219,0.4694,0.9234
02/21/08,1,0.9307,0.6236,0.4694,0.9189
02/20/08,1,0.9294,0.6238,0.4706,0.9142
02/19/08,1,0.9282,0.6256,0.4727,0.9223
02/18/08,1,0.9185,0.6234,0.4678,0.9125
02/17/08,1,0.904,0.6177,0.4619,0.9064
02/16/08,1,0.904,0.6177,0.4619,0.9064
02/15/08,1,0.904,0.6177,0.4619,0.9064
02/14/08,1,0.9008,0.6187,0.4588,0.9049
02/13/08,1,0.8961,0.6153,0.4573,0.8975
02/12/08,1,0.9046,0.6228,0.464,0.9054
02/11/08,1,0.905,0.6226,0.4646,0.9054
02/10/08,1,0.8955,0.616,0.4588,0.894
02/09/08,1,0.8955,0.616,0.4588,0.894
02/08/08,1,0.8955,0.616,0.4588,0.894
02/07/08,1,0.9001,0.611,0.4577,0.8901
02/06/08,1,0.9013,0.6129,0.4579,0.8962
02/05/08,1,0.902,0.6149,0.4587,0.9032
02/04/08,1,0.9074,0.6121,0.4592,0.9077
02/03/08,1,0.8993,0.6057,0.454,0.9018
02/02/08,1,0.8993,0.6057,0.454,0.9018
02/01/08,1,0.8993,0.6057,0.454,0.9018
01/31/08,1,0.8899,0.5994,0.4482,0.8914
01/30/08,1,0.8841,0.6005,0.4464,0.8893
01/29/08,1,0.8869,0.6009,0.4465,0.8877
01/28/08,1,0.8886,0.5987,0.4448,0.8834
01/27/08,1,0.8899,0.6005,0.4459,0.8831
01/26/08,1,0.8899,0.6005,0.4459,0.8831
01/25/08,1,0.8899,0.6005,0.4459,0.8831
01/24/08,1,0.8884,0.5966,0.4455,0.8747
01/23/08,1,0.8877,0.5923,0.4426,0.8632
01/22/08,1,0.8861,0.5926,0.4401,0.8589
01/21/08,1,0.8922,0.5976,0.4442,0.8654
01/20/08,1,0.8998,0.5989,0.448,0.8788
01/19/08,1,0.8998,0.5989,0.448,0.8788
01/18/08,1,0.8998,0.5989,0.448,0.8788
01/17/08,1,0.9018,0.6009,0.4484,0.8828
01/16/08,1,0.8998,0.595,0.4486,0.8802
01/15/08,1,0.9131,0.6049,0.4576,0.9004
01/14/08,1,0.9165,0.604,0.4591,0.8997
01/13/08,1,0.9116,0.6044,0.4566,0.894
01/12/08,1,0.9116,0.6044,0.4566,0.894
01/11/08,1,0.9116,0.6044,0.4566,0.894
01/10/08,1,0.8902,0.602,0.4511,0.8827
01/09/08,1,0.8874,0.602,0.4507,0.8838
01/08/08,1,0.881,0.5984,0.4455,0.8799
01/07/08,1,0.8729,0.5933,0.4427,0.8735
01/06/08,1,0.8709,0.5984,0.4458,0.8813
01/05/08,1,0.8709,0.5984,0.4458,0.8813
01/04/08,1,0.8709,0.5984,0.4458,0.8813
01/03/08,1,0.8761,0.5974,0.4449,0.8813
01/02/08,1,0.8706,0.5998,0.4446,0.8809
01/01/08,1,0.8623,0.5968,0.4376,0.8785
12/31/07,1,0.8623,0.5968,0.4376,0.8785
12/30/07,1,0.86,0.5977,0.4392,0.8781
12/29/07,1,0.86,0.5977,0.4392,0.8781
12/28/07,1,0.86,0.5977,0.4392,0.8781
12/27/07,1,0.8581,0.6015,0.4384,0.8732
12/26/07,1,0.8602,0.6051,0.4399,0.8712
12/25/07,1,0.8602,0.6051,0.4399,0.8712
12/24/07,1,0.8602,0.6051,0.4399,0.8712
12/23/07,1,0.8641,0.6019,0.4356,0.8656
12/22/07,1,0.8641,0.6019,0.4356,0.8656
12/21/07,1,0.8641,0.6019,0.4356,0.8656
12/20/07,1,0.8575,0.5981,0.4315,0.8582
12/19/07,1,0.8647,0.5979,0.429,0.8601
12/18/07,1,0.8683,0.5987,0.428,0.8631
12/17/07,1,0.8685,0.5964,0.4257,0.8585
12/16/07,1,0.889,0.5987,0.4285,0.8686
12/15/07,1,0.889,0.5987,0.4285,0.8686
12/14/07,1,0.889,0.5987,0.4285,0.8686
12/13/07,1,0.8918,0.5979,0.4301,0.878
12/12/07,1,0.8928,0.6008,0.4323,0.8817
12/11/07,1,0.8941,0.6033,0.432,0.8852
12/10/07,1,0.8859,0.5986,0.4307,0.8809
12/09/07,1,0.8801,0.5984,0.4309,0.8766
12/08/07,1,0.8801,0.5984,0.4309,0.8766
12/07/07,1,0.8801,0.5984,0.4309,0.8766
12/06/07,1,0.8859,0.5979,0.4296,0.8701
12/05/07,1,0.8835,0.59,0.4262,0.8684
12/04/07,1,0.8796,0.5937,0.4244,0.8752
12/03/07,1,0.8838,0.602,0.4278,0.8829
