Date,GBP,AUD,CAD,EUR,USD
12/24/08,1,2.1637,1.7891,1.0534,1.4753
12/23/08,1,2.1656,1.8053,1.0594,1.4808
12/22/08,1,2.1621,1.7772,1.0602,1.4811
12/21/08,1,2.2042,1.8413,1.0768,1.501
12/20/08,1,2.2042,1.8413,1.0768,1.501
12/19/08,1,2.2042,1.8413,1.0768,1.501
12/18/08,1,2.1806,1.8333,1.0516,1.5371
12/17/08,1,2.2284,1.8512,1.0887,1.5306
12/16/08,1,2.28,1.8836,1.1191,1.532
12/15/08,1,2.2511,1.8407,1.1119,1.5021
12/14/08,1,2.2739,1.86,1.1206,1.4949
12/13/08,1,2.2739,1.86,1.1206,1.4949
12/12/08,1,2.2739,1.86,1.1206,1.4949
12/11/08,1,2.2425,1.8472,1.1275,1.49
12/10/08,1,2.2519,1.866,1.1451,1.4801
12/09/08,1,2.2496,1.8564,1.148,1.4738
12/08/08,1,2.2399,1.8572,1.1559,1.4858
12/07/08,1,2.2958,1.8871,1.1539,1.4615
12/06/08,1,2.2958,1.8871,1.1539,1.4615
12/05/08,1,2.2958,1.8871,1.1539,1.4615
12/04/08,1,2.2761,1.8488,1.1593,1.463
12/03/08,1,2.296,1.8547,1.1699,1.4768
12/02/08,1,2.3144,1.8603,1.1807,1.4991
12/01/08,1,2.3349,1.8686,1.1883,1.4982
11/30/08,1,2.3537,1.9008,1.205,1.5336
11/29/08,1,2.3537,1.9008,1.205,1.5336
11/28/08,1,2.3537,1.9008,1.205,1.5336
11/27/08,1,2.3557,1.9068,1.1965,1.5434
11/26/08,1,2.3642,1.8904,1.1826,1.5297
11/25/08,1,2.3527,1.8638,1.1713,1.5006
11/24/08,1,2.3407,1.8943,1.1741,1.4997
11/23/08,1,2.4112,1.9205,1.1891,1.4985
11/22/08,1,2.4112,1.9205,1.1891,1.4985
11/21/08,1,2.4112,1.9205,1.1891,1.4985
11/20/08,1,2.3663,1.8779,1.1875,1.4894
11/19/08,1,2.3276,1.8616,1.1908,1.5044
11/18/08,1,2.3169,1.847,1.1875,1.5026
11/17/08,1,2.2906,1.8275,1.1789,1.4925
11/16/08,1,2.2448,1.8032,1.1631,1.4742
11/15/08,1,2.2448,1.8032,1.1631,1.4742
11/14/08,1,2.2448,1.8032,1.1631,1.4742
11/13/08,1,2.3213,1.8319,1.1846,1.4837
11/12/08,1,2.3074,1.8458,1.2149,1.5223
11/11/08,1,2.3356,1.8618,1.2274,1.5646
11/10/08,1,2.283,1.8506,1.2247,1.5788
11/09/08,1,2.3621,1.8831,1.2369,1.5778
11/08/08,1,2.3621,1.8831,1.2369,1.5778
11/07/08,1,2.3621,1.8831,1.2369,1.5778
11/06/08,1,2.332,1.8599,1.2422,1.5863
11/05/08,1,2.3074,1.8423,1.2399,1.5958
11/04/08,1,2.2977,1.8513,1.2384,1.5876
11/03/08,1,2.397,1.925,1.2549,1.609
11/02/08,1,2.4459,1.9928,1.2708,1.6212
11/01/08,1,2.4459,1.9928,1.2708,1.6212
10/31/08,1,2.4459,1.9928,1.2708,1.6212
10/30/08,1,2.4287,1.9852,1.2647,1.6485
10/29/08,1,2.472,2.02,1.2566,1.6047
10/28/08,1,2.5112,2.0219,1.2533,1.5699
10/27/08,1,2.5296,1.9805,1.2402,1.5453
10/26/08,1,2.5439,1.9841,1.2405,1.5626
10/25/08,1,2.5439,1.9841,1.2405,1.5626
10/24/08,1,2.5439,1.9841,1.2405,1.5626
10/23/08,1,2.4469,2.057,1.2631,1.618
10/22/08,1,2.42,2.0412,1.2688,1.6295
10/21/08,1,2.4813,2.0499,1.287,1.6968
10/20/08,1,2.5089,2.0605,1.2959,1.7396
10/19/08,1,2.5309,2.056,1.2902,1.7293
10/18/08,1,2.5309,2.056,1.2902,1.7293
10/17/08,1,2.5309,2.056,1.2902,1.7293
10/16/08,1,2.5577,2.0515,1.2777,1.7258
10/15/08,1,2.5215,2.0399,1.2884,1.7555
10/14/08,1,2.4411,2.0037,1.2803,1.7607
10/13/08,1,2.5872,2.0248,1.2732,1.7366
10/12/08,1,2.5737,1.9848,1.2531,1.7016
10/11/08,1,2.5737,1.9848,1.2531,1.7016
10/10/08,1,2.5737,1.9848,1.2531,1.7016
10/09/08,1,2.4703,1.9503,1.2666,1.733
10/08/08,1,2.564,1.9343,1.2806,1.7584
10/07/08,1,2.4169,1.9287,1.2866,1.7539
10/06/08,1,2.3574,1.9134,1.294,1.7642
10/05/08,1,2.2717,1.9015,1.2762,1.7656
10/04/08,1,2.2717,1.9015,1.2762,1.7656
10/03/08,1,2.2717,1.9015,1.2762,1.7656
10/02/08,1,2.2454,1.8806,1.2703,1.7661
10/01/08,1,2.2298,1.8831,1.2628,1.7781
09/30/08,1,2.2446,1.8931,1.2653,1.8098
09/29/08,1,2.2132,1.8757,1.2564,1.8029
09/28/08,1,2.2226,1.906,1.2583,1.8421
09/27/08,1,2.2226,1.906,1.2583,1.8421
09/26/08,1,2.2226,1.906,1.2583,1.8421
09/25/08,1,2.2085,1.9198,1.2626,1.8561
09/24/08,1,2.2159,1.919,1.2621,1.854
09/23/08,1,2.2025,1.916,1.2578,1.8528
09/22/08,1,2.2015,1.9324,1.2626,1.8398
09/21/08,1,2.2234,1.9248,1.2702,1.8082
09/20/08,1,2.2234,1.9248,1.2702,1.8082
09/19/08,1,2.2234,1.9248,1.2702,1.8082
09/18/08,1,2.261,1.9373,1.2588,1.8255
09/17/08,1,2.2518,1.9086,1.2576,1.7888
09/16/08,1,2.2518,1.9164,1.2539,1.789
09/15/08,1,2.2097,1.9069,1.2595,1.7824
09/14/08,1,2.1907,1.8885,1.256,1.7666
09/13/08,1,2.1907,1.8885,1.256,1.7666
09/12/08,1,2.1907,1.8885,1.256,1.7666
09/11/08,1,2.2068,1.8826,1.2593,1.7547
09/10/08,1,2.1872,1.8815,1.2469,1.7574
09/09/08,1,2.1653,1.8717,1.2453,1.7614
09/08/08,1,2.1489,1.8695,1.2389,1.7609
09/07/08,1,2.1757,1.8774,1.2356,1.7604
09/06/08,1,2.1757,1.8774,1.2356,1.7604
09/05/08,1,2.1757,1.8774,1.2356,1.7604
09/04/08,1,2.1314,1.8873,1.23,1.782
09/03/08,1,2.1324,1.9058,1.2296,1.7756
09/02/08,1,2.1396,1.9045,1.2301,1.7856
09/01/08,1,2.1113,1.9202,1.2321,1.8014
08/31/08,1,2.12,1.9267,1.2422,1.8304
08/30/08,1,2.12,1.9267,1.2422,1.8304
08/29/08,1,2.12,1.9267,1.2422,1.8304
08/28/08,1,2.1182,1.9207,1.2427,1.8356
08/27/08,1,2.1401,1.9278,1.2505,1.8466
08/26/08,1,2.1526,1.9337,1.2574,1.8355
08/25/08,1,2.1367,1.9362,1.2553,1.8538
08/24/08,1,2.1366,1.946,1.2553,1.8589
08/23/08,1,2.1366,1.946,1.2553,1.8589
08/22/08,1,2.1366,1.946,1.2553,1.8589
08/21/08,1,2.1435,1.9655,1.2601,1.8667
08/20/08,1,2.1338,1.9719,1.2608,1.8577
08/19/08,1,2.1472,1.9831,1.2682,1.8614
08/18/08,1,2.1364,1.9741,1.2689,1.8658
08/17/08,1,2.1539,1.9837,1.2647,1.8628
08/16/08,1,2.1539,1.9837,1.2647,1.8628
08/15/08,1,2.1539,1.9837,1.2647,1.8628
08/14/08,1,2.1388,1.9835,1.2574,1.8744
08/13/08,1,2.1556,2.004,1.2591,1.8765
08/12/08,1,2.1734,2.0316,1.2749,1.9004
08/11/08,1,2.1557,2.0486,1.2793,1.9206
08/10/08,1,2.1534,2.0501,1.2753,1.9225
08/09/08,1,2.1534,2.0501,1.2753,1.9225
08/08/08,1,2.1534,2.0501,1.2753,1.9225
08/07/08,1,2.1432,2.0442,1.2618,1.9521
08/06/08,1,2.1362,2.0401,1.2625,1.9542
08/05/08,1,2.1303,2.0392,1.2613,1.9533
08/04/08,1,2.1091,2.0255,1.2632,1.9663
08/03/08,1,2.1149,2.0283,1.2693,1.9768
08/02/08,1,2.1149,2.0283,1.2693,1.9768
08/01/08,1,2.1149,2.0283,1.2693,1.9768
07/31/08,1,2.0971,2.0242,1.2675,1.9787
07/30/08,1,2.0933,2.0268,1.2711,1.9816
07/29/08,1,2.0834,2.037,1.2662,1.9886
07/28/08,1,2.0777,2.0299,1.2618,1.9869
07/27/08,1,2.0839,2.0243,1.2677,1.9947
07/26/08,1,2.0839,2.0243,1.2677,1.9947
07/25/08,1,2.0839,2.0243,1.2677,1.9947
07/24/08,1,2.0683,2.0066,1.2674,1.9869
07/23/08,1,2.0744,2.0159,1.2703,1.9996
07/22/08,1,2.052,2.0091,1.2602,2.006
07/21/08,1,2.0463,2.0036,1.2585,1.9957
07/20/08,1,2.0536,2.0048,1.2608,1.9941
07/19/08,1,2.0536,2.0048,1.2608,1.9941
07/18/08,1,2.0536,2.0048,1.2608,1.9941
07/17/08,1,2.0528,2.004,1.2636,2.0027
07/16/08,1,2.0492,2.0052,1.2595,2.0011
07/15/08,1,2.0464,2.0085,1.257,2.0099
07/14/08,1,2.0525,2.0056,1.2539,1.9871
07/13/08,1,2.0551,2.0134,1.2513,1.9815
07/12/08,1,2.0551,2.0134,1.2513,1.9815
07/11/08,1,2.0551,2.0134,1.2513,1.9815
07/10/08,1,2.0558,1.9956,1.2568,1.9742
07/09/08,1,2.0717,2.0028,1.2554,1.9729
07/08/08,1,2.074,2.0107,1.2588,1.9747
07/07/08,1,2.0549,2.0078,1.2558,1.9655
07/06/08,1,2.0587,2.0144,1.2645,1.9817
07/05/08,1,2.0587,2.0144,1.2645,1.9817
07/04/08,1,2.0587,2.0144,1.2645,1.9817
07/03/08,1,2.0657,2.0166,1.2513,1.9876
07/02/08,1,2.0672,2.0299,1.2575,1.9877
07/01/08,1,2.0886,2.031,1.2644,1.9946
06/30/08,1,2.0664,2.0122,1.2622,1.9898
06/29/08,1,2.0676,2.0004,1.2621,1.9875
06/28/08,1,2.0676,2.0004,1.2621,1.9875
06/27/08,1,2.0676,2.0004,1.2621,1.9875
06/26/08,1,2.0694,2.0076,1.2627,1.9864
06/25/08,1,2.0625,1.9965,1.2647,1.9728
06/24/08,1,2.0641,2.0005,1.2643,1.9683
06/23/08,1,2.0599,1.992,1.2633,1.9608
06/22/08,1,2.0708,2.0015,1.2664,1.9768
06/21/08,1,2.0708,2.0015,1.2664,1.9768
06/20/08,1,2.0708,2.0015,1.2664,1.9768
06/19/08,1,2.0786,1.9982,1.2718,1.9688
06/18/08,1,2.075,1.9913,1.2606,1.953
06/17/08,1,2.0735,1.9909,1.2588,1.9483
06/16/08,1,2.0874,2.018,1.2702,1.9635
06/15/08,1,2.0795,1.9975,1.2685,1.9453
06/14/08,1,2.0795,1.9975,1.2685,1.9453
06/13/08,1,2.0795,1.9975,1.2685,1.9453
06/12/08,1,2.0848,1.9977,1.2639,1.9486
06/11/08,1,2.0691,1.9934,1.2635,1.9603
06/10/08,1,2.059,2.0141,1.2605,1.957
06/09/08,1,2.0584,2.0236,1.2541,1.9794
06/08/08,1,2.0399,1.9955,1.2545,1.9567
06/07/08,1,2.0399,1.9955,1.2545,1.9567
06/06/08,1,2.0399,1.9955,1.2545,1.9567
06/05/08,1,2.0475,1.9915,1.2663,1.9504
06/04/08,1,2.0375,1.9754,1.2655,1.9572
06/03/08,1,2.057,1.9746,1.2641,1.9712
06/02/08,1,2.0522,1.9533,1.2634,1.961
06/01/08,1,2.0626,1.957,1.2723,1.973
05/31/08,1,2.0626,1.957,1.2723,1.973
05/30/08,1,2.0626,1.957,1.2723,1.973
05/29/08,1,2.0613,1.9453,1.2713,1.977
05/28/08,1,2.06,1.9641,1.2608,1.9739
05/27/08,1,2.0541,1.9537,1.2547,1.9774
05/26/08,1,2.0614,1.9569,1.2554,1.9787
05/25/08,1,2.0614,1.9553,1.2588,1.9816
05/24/08,1,2.0614,1.9553,1.2588,1.9816
05/23/08,1,2.0614,1.9553,1.2588,1.9816
05/22/08,1,2.0654,1.9513,1.2594,1.9841
05/21/08,1,2.0396,1.9351,1.2477,1.9656
05/20/08,1,2.046,1.9465,1.2557,1.9637
05/19/08,1,2.0468,1.9417,1.2538,1.953
05/18/08,1,2.0506,1.9433,1.2565,1.9474
05/17/08,1,2.0506,1.9433,1.2565,1.9474
05/16/08,1,2.0506,1.9433,1.2565,1.9474
05/15/08,1,2.0749,1.9438,1.2544,1.941
05/14/08,1,2.0825,1.9377,1.2577,1.9418
05/13/08,1,2.067,1.9604,1.2598,1.9492
05/12/08,1,2.0757,1.966,1.2677,1.956
05/11/08,1,2.0743,1.9642,1.2598,1.9473
05/10/08,1,2.0743,1.9642,1.2598,1.9473
05/09/08,1,2.0743,1.9642,1.2598,1.9473
05/08/08,1,2.0778,1.9805,1.2738,1.9549
05/07/08,1,2.0683,1.9606,1.268,1.9565
05/06/08,1,2.087,1.9945,1.2689,1.9703
05/05/08,1,2.0917,2.0017,1.2736,1.9689
05/04/08,1,2.125,2.0173,1.2837,1.9843
05/03/08,1,2.125,2.0173,1.2837,1.9843
05/02/08,1,2.125,2.0173,1.2837,1.9843
05/01/08,1,2.1026,1.9856,1.2656,1.9667
04/30/08,1,2.1026,1.9856,1.2656,1.9667
04/29/08,1,2.118,2.0004,1.2675,1.9736
04/28/08,1,2.1239,2.0203,1.2744,1.9916
04/27/08,1,2.1301,2.0178,1.2722,1.9841
04/26/08,1,2.1301,2.0178,1.2722,1.9841
04/25/08,1,2.1301,2.0178,1.2722,1.9841
04/24/08,1,2.0914,2.0103,1.2531,1.9761
04/23/08,1,2.0854,2.0106,1.2446,1.9839
04/22/08,1,2.1069,2.0054,1.2503,1.9919
04/21/08,1,2.1073,1.9901,1.2489,1.9855
04/20/08,1,2.1351,2.0181,1.2647,1.9957
04/19/08,1,2.1351,2.0181,1.2647,1.9957
04/18/08,1,2.1351,2.0181,1.2647,1.9957
04/17/08,1,2.1124,1.9828,1.2473,1.9798
04/16/08,1,2.1175,1.9939,1.2405,1.9759
04/15/08,1,2.1271,2.0087,1.2424,1.9665
04/14/08,1,2.1485,2.0314,1.2522,1.9871
04/13/08,1,2.1235,2.0131,1.2473,1.9749
04/12/08,1,2.1235,2.0131,1.2473,1.9749
04/11/08,1,2.1235,2.0131,1.2473,1.9749
04/10/08,1,2.1246,2.018,1.2483,1.9817
04/09/08,1,2.1237,2.0085,1.2536,1.9714
04/08/08,1,2.1279,1.9952,1.2541,1.9681
04/07/08,1,2.1508,2.0022,1.2669,1.9881
04/06/08,1,2.1782,2.0143,1.2731,2.0015
04/05/08,1,2.1782,2.0143,1.2731,2.0015
04/04/08,1,2.1782,2.0143,1.2731,2.0015
04/03/08,1,2.1789,2.0074,1.2768,1.9824
04/02/08,1,2.1744,2.016,1.2682,1.9825
04/01/08,1,2.1824,2.0371,1.2677,1.9853
03/31/08,1,2.1782,2.039,1.2566,1.9869
03/30/08,1,2.1713,2.0334,1.2645,1.9975
03/29/08,1,2.1713,2.0334,1.2645,1.9975
03/28/08,1,2.1713,2.0334,1.2645,1.9975
03/27/08,1,2.1827,2.0545,1.2773,2.0163
03/26/08,1,2.1625,2.0237,1.2689,1.9934
03/25/08,1,2.1812,2.0319,1.2803,1.9933
03/24/08,1,2.1954,2.0322,1.2849,1.9816
03/23/08,1,2.1954,2.0322,1.2849,1.9816
03/22/08,1,2.1954,2.0322,1.2849,1.9816
03/21/08,1,2.1954,2.0322,1.2849,1.9816
03/20/08,1,2.1954,2.0322,1.2849,1.9816
03/19/08,1,2.1429,1.9894,1.2724,1.9967
03/18/08,1,2.1714,2.0051,1.2793,2.0175
03/17/08,1,2.1767,1.9968,1.2728,2.0071
03/16/08,1,2.1537,2.0167,1.3028,2.0274
03/15/08,1,2.1537,2.0167,1.3028,2.0274
03/14/08,1,2.1537,2.0167,1.3028,2.0274
03/13/08,1,2.1698,2.006,1.3058,2.0341
03/12/08,1,2.1724,1.9961,1.3045,2.0189
03/11/08,1,2.1716,1.9961,1.308,2.0115
03/10/08,1,2.1829,1.9979,1.3149,2.0171
03/09/08,1,2.1552,1.9706,1.3077,2.0161
03/08/08,1,2.1552,1.9706,1.3077,2.0161
03/07/08,1,2.1552,1.9706,1.3077,2.0161
03/06/08,1,2.1407,1.9766,1.3092,2.0056
03/05/08,1,2.1347,1.9628,1.3012,1.9774
03/04/08,1,2.1296,1.9638,1.3062,1.9862
03/03/08,1,2.1245,1.9514,1.3055,1.9847
03/02/08,1,2.1205,1.9465,1.3068,1.9821
03/01/08,1,2.1205,1.9465,1.3068,1.9821
02/29/08,1,2.1205,1.9465,1.3068,1.9821
02/28/08,1,2.1065,1.9412,1.3135,1.9861
02/27/08,1,2.1147,1.9459,1.32,1.9857
02/26/08,1,2.1295,1.9536,1.327,1.9737
02/25/08,1,2.1251,1.9749,1.3268,1.9659
02/24/08,1,2.1302,1.9866,1.3249,1.9671
02/23/08,1,2.1302,1.9866,1.3249,1.9671
02/22/08,1,2.1302,1.9866,1.3249,1.9671
02/21/08,1,2.1306,1.9829,1.3286,1.9578
02/20/08,1,2.125,1.9749,1.3256,1.9427
02/19/08,1,2.1157,1.9637,1.3236,1.9513
02/18/08,1,2.1378,1.9635,1.3328,1.9507
02/17/08,1,2.1649,1.9571,1.3373,1.9623
02/16/08,1,2.1649,1.9571,1.3373,1.9623
02/15/08,1,2.1649,1.9571,1.3373,1.9623
02/14/08,1,2.1796,1.9633,1.3484,1.9722
02/13/08,1,2.1868,1.9595,1.3456,1.9627
02/12/08,1,2.155,1.9494,1.3421,1.9511
02/11/08,1,2.1524,1.948,1.3401,1.9488
02/10/08,1,2.1795,1.9518,1.3426,1.9486
02/09/08,1,2.1795,1.9518,1.3426,1.9486
02/08/08,1,2.1795,1.9518,1.3426,1.9486
02/07/08,1,2.1849,1.9666,1.3349,1.9449
02/06/08,1,2.1841,1.9685,1.3387,1.9573
02/05/08,1,2.1799,1.9664,1.3404,1.9688
02/04/08,1,2.1776,1.976,1.333,1.9767
02/03/08,1,2.2027,1.9808,1.3341,1.9864
02/02/08,1,2.2027,1.9808,1.3341,1.9864
02/01/08,1,2.2027,1.9808,1.3341,1.9864
01/31/08,1,2.2311,1.9856,1.3374,1.9888
01/30/08,1,2.2402,1.9806,1.3452,1.9922
01/29/08,1,2.2399,1.9865,1.346,1.9884
01/28/08,1,2.248,1.9977,1.3459,1.9859
01/27/08,1,2.2427,1.9958,1.3468,1.9805
01/26/08,1,2.2427,1.9958,1.3468,1.9805
01/25/08,1,2.2427,1.9958,1.3468,1.9805
01/24/08,1,2.2445,1.9941,1.339,1.9633
01/23/08,1,2.2595,2.0058,1.3383,1.9505
01/22/08,1,2.2724,2.0135,1.3465,1.9517
01/21/08,1,2.2515,2.0087,1.3454,1.9485
01/20/08,1,2.2319,2.0083,1.3367,1.9615
01/19/08,1,2.2319,2.0083,1.3367,1.9615
01/18/08,1,2.2319,2.0083,1.3367,1.9615
01/17/08,1,2.2304,2.0113,1.3402,1.9689
01/16/08,1,2.2289,2.0056,1.3263,1.9618
01/15/08,1,2.1855,1.9955,1.3219,1.9677
01/14/08,1,2.1783,1.9963,1.3158,1.9599
01/13/08,1,2.1899,1.9963,1.3236,1.9579
01/12/08,1,2.1899,1.9963,1.3236,1.9579
01/11/08,1,2.1899,1.9963,1.3236,1.9579
01/10/08,1,2.2169,1.9734,1.3346,1.9568
01/09/08,1,2.2187,1.9687,1.3357,1.9609
01/08/08,1,2.2447,1.9777,1.3432,1.9752
01/07/08,1,2.2588,1.9717,1.34,1.9729
01/06/08,1,2.2431,1.9536,1.3424,1.9769
01/05/08,1,2.2431,1.9536,1.3424,1.9769
01/04/08,1,2.2431,1.9536,1.3424,1.9769
01/03/08,1,2.2476,1.9691,1.3426,1.9808
01/02/08,1,2.2492,1.958,1.349,1.9814
01/01/08,1,2.285,1.9703,1.3636,2.0074
12/31/07,1,2.285,1.9703,1.3636,2.0074
12/30/07,1,2.2769,1.9582,1.3609,1.9995
12/29/07,1,2.2769,1.9582,1.3609,1.9995
12/28/07,1,2.2769,1.9582,1.3609,1.9995
12/27/07,1,2.2809,1.9572,1.372,1.9916
12/26/07,1,2.273,1.9553,1.3753,1.9802
12/25/07,1,2.273,1.9553,1.3753,1.9802
12/24/07,1,2.273,1.9553,1.3753,1.9802
12/23/07,1,2.2959,1.984,1.382,1.9873
12/22/07,1,2.2959,1.984,1.382,1.9873
12/21/07,1,2.2959,1.984,1.382,1.9873
12/20/07,1,2.3174,1.9872,1.386,1.9888
12/19/07,1,2.3309,2.0155,1.3937,2.0049
12/18/07,1,2.3366,2.0288,1.3989,2.0166
12/17/07,1,2.3492,2.0402,1.4011,2.0167
12/16/07,1,2.3339,2.0749,1.3972,2.0272
12/15/07,1,2.3339,2.0749,1.3972,2.0272
12/14/07,1,2.3339,2.0749,1.3972,2.0272
12/13/07,1,2.3249,2.0734,1.3901,2.0411
12/12/07,1,2.313,2.065,1.3897,2.0393
12/11/07,1,2.3149,2.0698,1.3966,2.0492
12/10/07,1,2.322,2.057,1.3899,2.0456
12/09/07,1,2.3205,2.0422,1.3885,2.034
12/08/07,1,2.3205,2.0422,1.3885,2.034
12/07/07,1,2.3205,2.0422,1.3885,2.034
12/06/07,1,2.3279,2.0622,1.3918,2.0256
12/05/07,1,2.3463,2.073,1.3843,2.0377
12/04/07,1,2.356,2.0723,1.3988,2.062
12/03/07,1,2.3374,2.0659,1.4071,2.0636
12/02/07,1,2.3292,2.0565,1.3995,2.0658
12/01/07,1,2.3292,2.0565,1.3995,2.0658
11/30/07,1,2.3292,2.0565,1.3995,2.0658
11/29/07,1,2.3389,2.0434,1.3991,2.062
11/28/07,1,2.3424,2.0562,1.4011,2.0661
11/27/07,1,2.372,2.0551,1.3917,2.07
11/26/07,1,2.3456,2.0382,1.3929,2.0677
11/25/07,1,2.3558,2.0293,1.3884,2.0561
11/24/07,1,2.3558,2.0293,1.3884,2.0561
11/23/07,1,2.3558,2.0293,1.3884,2.0561
11/22/07,1,2.3674,2.0358,1.3917,2.0637
11/21/07,1,2.3554,2.034,1.3895,2.0584
11/20/07,1,2.3227,2.0254,1.3944,2.0616
11/19/07,1,2.3033,2.0041,1.3997,2.0511
11/18/07,1,2.2896,1.9968,1.3962,2.0455
11/17/07,1,2.2896,1.9968,1.3962,2.0455
11/16/07,1,2.2896,1.9968,1.3962,2.0455
11/15/07,1,2.2977,1.9966,1.3989,2.0478
11/14/07,1,2.2956,1.9765,1.4077,2.0693
11/13/07,1,2.3122,1.9789,1.419,2.0728
11/12/07,1,2.3445,1.9811,1.4195,2.0696
11/11/07,1,2.2834,1.9689,1.4278,2.0964
11/10/07,1,2.2834,1.9689,1.4278,2.0964
11/09/07,1,2.2834,1.9689,1.4278,2.0964
11/08/07,1,2.2669,1.9575,1.4363,2.1064
11/07/07,1,2.2446,1.9088,1.4294,2.1043
11/06/07,1,2.2523,1.9347,1.435,2.0875
11/05/07,1,2.2644,1.943,1.4364,2.081
11/04/07,1,2.2581,1.9466,1.4386,2.083
11/03/07,1,2.2581,1.9466,1.4386,2.083
11/02/07,1,2.2581,1.9466,1.4386,2.083
11/01/07,1,2.2568,1.9734,1.4443,2.083
10/31/07,1,2.2455,1.9745,1.4341,2.0718
10/30/07,1,2.2501,1.974,1.4343,2.0664
10/29/07,1,2.2394,1.9775,1.4307,2.0589
10/28/07,1,2.2445,1.9729,1.4265,2.0519
10/27/07,1,2.2445,1.9729,1.4265,2.0519
10/26/07,1,2.2445,1.9729,1.4265,2.0519
10/25/07,1,2.2666,1.9759,1.4334,2.051
10/24/07,1,2.2765,1.9838,1.4378,2.046
10/23/07,1,2.2922,1.974,1.4373,2.0487
10/22/07,1,2.3111,1.988,1.4337,2.031
10/21/07,1,2.2848,1.9804,1.4341,2.049
10/20/07,1,2.2848,1.9804,1.4341,2.049
10/19/07,1,2.2848,1.9804,1.4341,2.049
10/18/07,1,2.3,1.9986,1.4327,2.0486
10/17/07,1,2.2804,1.9891,1.4341,2.0364
10/16/07,1,2.287,1.9925,1.4358,2.0316
10/15/07,1,2.2505,1.9851,1.4348,2.0412
10/14/07,1,2.2505,1.985,1.4316,2.0291
10/13/07,1,2.2505,1.985,1.4316,2.0291
10/12/07,1,2.2505,1.985,1.4316,2.0291
10/11/07,1,2.2555,1.9905,1.4347,2.0372
10/10/07,1,2.2751,2.004,1.4438,2.0424
10/09/07,1,2.2678,2.0046,1.4454,2.0289
10/08/07,1,2.2684,2.0055,1.4467,2.0382
10/07/07,1,2.2871,2.013,1.4433,2.0403
10/06/07,1,2.2871,2.013,1.4433,2.0403
10/05/07,1,2.2871,2.013,1.4433,2.0403
10/04/07,1,2.2988,2.0304,1.4419,2.0343
10/03/07,1,2.2944,2.0315,1.4376,2.0407
10/02/07,1,2.3021,2.0355,1.4413,2.0417
10/01/07,1,2.2976,2.028,1.434,2.0409
09/30/07,1,2.3067,2.0267,1.4351,2.0349
09/29/07,1,2.3067,2.0267,1.4351,2.0349
09/28/07,1,2.3067,2.0267,1.4351,2.0349
09/27/07,1,2.2993,2.0253,1.43,2.0277
09/26/07,1,2.3059,2.0283,1.4276,2.0167
09/25/07,1,2.333,2.0186,1.4279,2.0141
09/24/07,1,2.3316,2.0251,1.4349,2.0251
09/23/07,1,2.341,2.0179,1.4341,2.0148
09/22/07,1,2.341,2.0179,1.4341,2.0148
09/21/07,1,2.341,2.0179,1.4341,2.0148
09/20/07,1,2.3251,2.0087,1.431,2.0077
09/19/07,1,2.3484,2.0261,1.4313,2.0003
09/18/07,1,2.3869,2.0463,1.4384,1.9947
09/17/07,1,2.3808,2.0527,1.4403,1.9987
09/16/07,1,2.3941,2.073,1.4511,2.0112
09/15/07,1,2.3941,2.073,1.4511,2.0112
09/14/07,1,2.3941,2.073,1.4511,2.0112
09/13/07,1,2.4174,2.0956,1.4593,2.028
09/12/07,1,2.4299,2.1151,1.4626,2.0309
09/11/07,1,2.4574,2.1269,1.4702,2.0323
09/10/07,1,2.4663,2.1442,1.4718,2.0303
09/09/07,1,2.4456,2.1258,1.4765,2.0221
09/08/07,1,2.4456,2.1258,1.4765,2.0221
09/07/07,1,2.4456,2.1258,1.4765,2.0221
09/06/07,1,2.4466,2.131,1.4765,2.0182
09/05/07,1,2.4487,2.1197,1.4793,2.0101
09/04/07,1,2.4387,2.1186,1.481,2.0113
09/03/07,1,2.4553,2.1253,1.4798,2.0173
09/02/07,1,2.4621,2.1308,1.475,2.0215
09/01/07,1,2.4621,2.1308,1.475,2.0215
08/31/07,1,2.4621,2.1308,1.475,2.0215
08/30/07,1,2.4597,2.1319,1.4749,2.0074
08/29/07,1,2.468,2.1359,1.4767,2.0128
08/28/07,1,2.4381,2.1242,1.473,2.0127
08/27/07,1,2.4236,2.1141,1.4756,2.0153
08/26/07,1,2.4425,2.1106,1.4731,2.0056
08/25/07,1,2.4425,2.1106,1.4731,2.0056
08/24/07,1,2.4425,2.1106,1.4731,2.0056
08/23/07,1,2.447,2.1064,1.4782,2.0065
08/22/07,1,2.4684,2.107,1.4735,1.9882
08/21/07,1,2.4697,2.0993,1.4683,1.9834
08/20/07,1,2.4733,2.1061,1.473,1.985
08/19/07,1,2.5343,2.1225,1.4723,1.9809
08/18/07,1,2.5343,2.1225,1.4723,1.9809
08/17/07,1,2.5343,2.1225,1.4723,1.9809
08/16/07,1,2.5269,2.1417,1.4802,1.9842
08/15/07,1,2.4179,2.1414,1.476,1.9891
08/14/07,1,2.3842,2.1143,1.4732,2.0022
08/13/07,1,2.3878,2.1205,1.4755,2.0142
08/12/07,1,2.3962,2.1274,1.4774,2.0167
08/11/07,1,2.3962,2.1274,1.4774,2.0167
08/10/07,1,2.3962,2.1274,1.4774,2.0167
08/09/07,1,2.3718,2.1385,1.477,2.0278
08/08/07,1,2.3658,2.1382,1.475,2.0347
