Date,USD,AUD,CAD,EUR,GBP
02/28/08,1,1.0606,0.9774,0.6613,0.5035
02/27/08,1,1.0649,0.9799,0.6647,0.5036
02/26/08,1,1.0789,0.9898,0.6723,0.5067
02/25/08,1,1.081,1.0046,0.6749,0.5087
02/24/08,1,1.0829,1.0099,0.6735,0.5084
02/23/08,1,1.0829,1.0099,0.6735,0.5084
02/22/08,1,1.0829,1.0099,0.6735,0.5084
02/21/08,1,1.0883,1.0128,0.6786,0.5108
02/20/08,1,1.0938,1.0166,0.6823,0.5147
02/19/08,1,1.0842,1.0064,0.6783,0.5125
02/18/08,1,1.0959,1.0066,0.6832,0.5126
02/17/08,1,1.1032,0.9973,0.6815,0.5096
02/16/08,1,1.1032,0.9973,0.6815,0.5096
02/15/08,1,1.1032,0.9973,0.6815,0.5096
02/14/08,1,1.1052,0.9955,0.6837,0.507
02/13/08,1,1.1142,0.9984,0.6856,0.5095
02/12/08,1,1.1045,0.9991,0.6879,0.5125
02/11/08,1,1.1045,0.9996,0.6877,0.5131
02/10/08,1,1.1185,1.0017,0.689,0.5132
02/09/08,1,1.1185,1.0017,0.689,0.5132
02/08/08,1,1.1185,1.0017,0.689,0.5132
02/07/08,1,1.1234,1.0112,0.6864,0.5142
02/06/08,1,1.1159,1.0057,0.6839,0.5109
02/05/08,1,1.1072,0.9988,0.6808,0.5079
02/04/08,1,1.1016,0.9997,0.6744,0.5059
02/03/08,1,1.1089,0.9972,0.6716,0.5034
02/02/08,1,1.1089,0.9972,0.6716,0.5034
02/01/08,1,1.1089,0.9972,0.6716,0.5034
01/31/08,1,1.1219,0.9984,0.6725,0.5028
01/30/08,1,1.1245,0.9942,0.6752,0.502
01/29/08,1,1.1264,0.9991,0.6769,0.5029
01/28/08,1,1.132,1.006,0.6777,0.5036
01/27/08,1,1.1324,1.0078,0.68,0.5049
01/26/08,1,1.1324,1.0078,0.68,0.5049
01/25/08,1,1.1324,1.0078,0.68,0.5049
01/24/08,1,1.1432,1.0157,0.682,0.5093
01/23/08,1,1.1584,1.0283,0.6862,0.5127
01/22/08,1,1.1643,1.0317,0.6899,0.5124
01/21/08,1,1.1555,1.0309,0.6905,0.5132
01/20/08,1,1.1379,1.0239,0.6815,0.5098
01/19/08,1,1.1379,1.0239,0.6815,0.5098
01/18/08,1,1.1379,1.0239,0.6815,0.5098
01/17/08,1,1.1328,1.0215,0.6807,0.5079
01/16/08,1,1.1362,1.0223,0.676,0.5097
01/15/08,1,1.1106,1.0141,0.6718,0.5082
01/14/08,1,1.1114,1.0186,0.6714,0.5102
01/13/08,1,1.1185,1.0196,0.676,0.5107
01/12/08,1,1.1185,1.0196,0.676,0.5107
01/11/08,1,1.1185,1.0196,0.676,0.5107
01/10/08,1,1.1329,1.0085,0.682,0.511
01/09/08,1,1.1315,1.004,0.6812,0.51
01/08/08,1,1.1365,1.0013,0.68,0.5063
01/07/08,1,1.1449,0.9994,0.6792,0.5069
01/06/08,1,1.1347,0.9882,0.679,0.5058
01/05/08,1,1.1347,0.9882,0.679,0.5058
01/04/08,1,1.1347,0.9882,0.679,0.5058
01/03/08,1,1.1347,0.9941,0.6778,0.5048
01/02/08,1,1.1351,0.9882,0.6808,0.5047
01/01/08,1,1.1383,0.9815,0.6793,0.4982
12/31/07,1,1.1383,0.9815,0.6793,0.4982
12/30/07,1,1.1388,0.9794,0.6806,0.5001
12/29/07,1,1.1388,0.9794,0.6806,0.5001
12/28/07,1,1.1388,0.9794,0.6806,0.5001
12/27/07,1,1.1452,0.9827,0.6889,0.5021
12/26/07,1,1.1479,0.9874,0.6945,0.505
12/25/07,1,1.1479,0.9874,0.6945,0.505
12/24/07,1,1.1479,0.9874,0.6945,0.505
12/23/07,1,1.1553,0.9983,0.6954,0.5032
12/22/07,1,1.1553,0.9983,0.6954,0.5032
12/21/07,1,1.1553,0.9983,0.6954,0.5032
12/20/07,1,1.1652,0.9992,0.6969,0.5028
12/19/07,1,1.1626,1.0053,0.6952,0.4988
12/18/07,1,1.1586,1.006,0.6937,0.4959
12/17/07,1,1.1649,1.0117,0.6948,0.4959
12/16/07,1,1.1513,1.0235,0.6892,0.4933
12/15/07,1,1.1513,1.0235,0.6892,0.4933
12/14/07,1,1.1513,1.0235,0.6892,0.4933
12/13/07,1,1.139,1.0158,0.6811,0.4899
12/12/07,1,1.1342,1.0126,0.6814,0.4904
12/11/07,1,1.1297,1.0101,0.6816,0.488
12/10/07,1,1.1351,1.0056,0.6794,0.4889
12/09/07,1,1.1408,1.004,0.6826,0.4916
12/08/07,1,1.1408,1.004,0.6826,0.4916
12/07/07,1,1.1408,1.004,0.6826,0.4916
12/06/07,1,1.1492,1.0181,0.6871,0.4937
12/05/07,1,1.1515,1.0173,0.6793,0.4908
12/04/07,1,1.1426,1.005,0.6784,0.485
12/03/07,1,1.1327,1.0011,0.6818,0.4846
12/02/07,1,1.1275,0.9955,0.6775,0.4841
12/01/07,1,1.1275,0.9955,0.6775,0.4841
11/30/07,1,1.1275,0.9955,0.6775,0.4841
11/29/07,1,1.1343,0.991,0.6785,0.485
11/28/07,1,1.1337,0.9952,0.6781,0.484
11/27/07,1,1.1459,0.9928,0.6723,0.4831
11/26/07,1,1.1344,0.9857,0.6736,0.4836
11/25/07,1,1.1458,0.987,0.6753,0.4864
11/24/07,1,1.1458,0.987,0.6753,0.4864
11/23/07,1,1.1458,0.987,0.6753,0.4864
11/22/07,1,1.1471,0.9864,0.6744,0.4846
11/21/07,1,1.1443,0.9882,0.675,0.4858
11/20/07,1,1.1266,0.9824,0.6764,0.4851
11/19/07,1,1.123,0.9771,0.6824,0.4875
11/18/07,1,1.1193,0.9762,0.6825,0.4889
11/17/07,1,1.1193,0.9762,0.6825,0.4889
11/16/07,1,1.1193,0.9762,0.6825,0.4889
11/15/07,1,1.122,0.975,0.6831,0.4883
11/14/07,1,1.1094,0.9552,0.6803,0.4833
11/13/07,1,1.1155,0.9547,0.6846,0.4824
11/12/07,1,1.1329,0.9573,0.6859,0.4832
11/11/07,1,1.0892,0.9392,0.6811,0.477
11/10/07,1,1.0892,0.9392,0.6811,0.477
11/09/07,1,1.0892,0.9392,0.6811,0.477
11/08/07,1,1.0762,0.9293,0.6818,0.4747
11/07/07,1,1.0666,0.9071,0.6793,0.4752
11/06/07,1,1.0789,0.9268,0.6874,0.479
11/05/07,1,1.0881,0.9337,0.6902,0.4805
11/04/07,1,1.0841,0.9345,0.6907,0.4801
11/03/07,1,1.0841,0.9345,0.6907,0.4801
11/02/07,1,1.0841,0.9345,0.6907,0.4801
11/01/07,1,1.0834,0.9474,0.6933,0.4801
10/31/07,1,1.0838,0.953,0.6922,0.4827
10/30/07,1,1.0889,0.9553,0.6941,0.4839
10/29/07,1,1.0876,0.9605,0.6949,0.4857
10/28/07,1,1.0939,0.9615,0.6952,0.4873
10/27/07,1,1.0939,0.9615,0.6952,0.4873
10/26/07,1,1.0939,0.9615,0.6952,0.4873
10/25/07,1,1.1051,0.9634,0.6989,0.4876
10/24/07,1,1.1126,0.9696,0.7027,0.4888
10/23/07,1,1.1188,0.9635,0.7016,0.4881
10/22/07,1,1.1379,0.9788,0.7059,0.4924
10/21/07,1,1.1151,0.9665,0.6999,0.488
10/20/07,1,1.1151,0.9665,0.6999,0.488
10/19/07,1,1.1151,0.9665,0.6999,0.488
10/18/07,1,1.1227,0.9756,0.6993,0.4881
10/17/07,1,1.1198,0.9768,0.7042,0.4911
10/16/07,1,1.1257,0.9808,0.7067,0.4922
10/15/07,1,1.1026,0.9725,0.7029,0.4899
10/14/07,1,1.1092,0.9783,0.7056,0.4928
10/13/07,1,1.1092,0.9783,0.7056,0.4928
10/12/07,1,1.1092,0.9783,0.7056,0.4928
10/11/07,1,1.1072,0.9771,0.7043,0.4909
10/10/07,1,1.1139,0.9812,0.7069,0.4896
10/09/07,1,1.1178,0.988,0.7124,0.4929
10/08/07,1,1.1129,0.984,0.7098,0.4906
10/07/07,1,1.121,0.9866,0.7074,0.4901
10/06/07,1,1.121,0.9866,0.7074,0.4901
10/05/07,1,1.121,0.9866,0.7074,0.4901
10/04/07,1,1.13,0.9981,0.7088,0.4916
10/03/07,1,1.1243,0.9955,0.7045,0.49
10/02/07,1,1.1276,0.997,0.706,0.4898
10/01/07,1,1.1258,0.9937,0.7026,0.49
09/30/07,1,1.1336,0.996,0.7053,0.4914
09/29/07,1,1.1336,0.996,0.7053,0.4914
09/28/07,1,1.1336,0.996,0.7053,0.4914
09/27/07,1,1.1339,0.9988,0.7052,0.4932
09/26/07,1,1.1434,1.0057,0.7079,0.4959
09/25/07,1,1.1583,1.0022,0.7089,0.4965
09/24/07,1,1.1513,1,0.7086,0.4938
09/23/07,1,1.1619,1.0016,0.7118,0.4963
09/22/07,1,1.1619,1.0016,0.7118,0.4963
09/21/07,1,1.1619,1.0016,0.7118,0.4963
09/20/07,1,1.1581,1.0005,0.7128,0.4981
09/19/07,1,1.174,1.0129,0.7156,0.4999
09/18/07,1,1.1967,1.0259,0.7211,0.5013
09/17/07,1,1.1912,1.027,0.7206,0.5003
09/16/07,1,1.1904,1.0307,0.7215,0.4972
09/15/07,1,1.1904,1.0307,0.7215,0.4972
09/14/07,1,1.1904,1.0307,0.7215,0.4972
09/13/07,1,1.192,1.0333,0.7196,0.4931
09/12/07,1,1.1965,1.0415,0.7202,0.4924
09/11/07,1,1.2091,1.0465,0.7234,0.492
09/10/07,1,1.2147,1.0561,0.7249,0.4925
09/09/07,1,1.2094,1.0513,0.7301,0.4945
09/08/07,1,1.2094,1.0513,0.7301,0.4945
09/07/07,1,1.2094,1.0513,0.7301,0.4945
09/06/07,1,1.2123,1.0559,0.7316,0.4955
09/05/07,1,1.2182,1.0545,0.7359,0.4975
09/04/07,1,1.2125,1.0534,0.7364,0.4972
09/03/07,1,1.2171,1.0536,0.7336,0.4957
09/02/07,1,1.2179,1.0541,0.7297,0.4947
09/01/07,1,1.2179,1.0541,0.7297,0.4947
08/31/07,1,1.2179,1.0541,0.7297,0.4947
08/30/07,1,1.2253,1.062,0.7348,0.4982
08/29/07,1,1.2261,1.0611,0.7336,0.4968
08/28/07,1,1.2114,1.0554,0.7319,0.4969
08/27/07,1,1.2026,1.049,0.7322,0.4962
08/26/07,1,1.2178,1.0524,0.7345,0.4986
08/25/07,1,1.2178,1.0524,0.7345,0.4986
08/24/07,1,1.2178,1.0524,0.7345,0.4986
08/23/07,1,1.2195,1.0498,0.7367,0.4984
08/22/07,1,1.2415,1.0597,0.7411,0.503
08/21/07,1,1.2452,1.0584,0.7403,0.5042
08/20/07,1,1.246,1.061,0.7421,0.5038
08/19/07,1,1.2794,1.0715,0.7433,0.5048
08/18/07,1,1.2794,1.0715,0.7433,0.5048
08/17/07,1,1.2794,1.0715,0.7433,0.5048
08/16/07,1,1.2736,1.0794,0.746,0.504
08/15/07,1,1.2156,1.0766,0.7421,0.5027
08/14/07,1,1.1908,1.056,0.7358,0.4994
08/13/07,1,1.1855,1.0528,0.7325,0.4965
08/12/07,1,1.1882,1.0549,0.7326,0.4959
08/11/07,1,1.1882,1.0549,0.7326,0.4959
08/10/07,1,1.1882,1.0549,0.7326,0.4959
08/09/07,1,1.1696,1.0546,0.7284,0.4932
08/08/07,1,1.1628,1.0509,0.725,0.4915
08/07/07,1,1.1701,1.0562,0.725,0.4934
08/06/07,1,1.1673,1.053,0.7237,0.4922
08/05/07,1,1.1673,1.0569,0.7302,0.4917
08/04/07,1,1.1673,1.0569,0.7302,0.4917
08/03/07,1,1.1673,1.0569,0.7302,0.4917
08/02/07,1,1.168,1.0571,0.7319,0.4927
08/01/07,1,1.1746,1.0654,0.7319,0.4937
07/31/07,1,1.1637,1.0608,0.7296,0.4917
07/30/07,1,1.1802,1.0689,0.7321,0.4944
07/29/07,1,1.1603,1.059,0.7325,0.4923
07/28/07,1,1.1603,1.059,0.7325,0.4923
07/27/07,1,1.1603,1.059,0.7325,0.4923
07/26/07,1,1.134,1.0491,0.7288,0.4889
07/25/07,1,1.1305,1.0388,0.7276,0.4868
07/24/07,1,1.13,1.045,0.7229,0.4849
07/23/07,1,1.132,1.0445,0.7235,0.4859
07/22/07,1,1.1357,1.0436,0.7245,0.487
07/21/07,1,1.1357,1.0436,0.7245,0.487
07/20/07,1,1.1357,1.0436,0.7245,0.487
07/19/07,1,1.1376,1.0434,0.7236,0.4881
07/18/07,1,1.1396,1.0463,0.7257,0.4877
07/17/07,1,1.1441,1.0442,0.7262,0.4889
07/16/07,1,1.1446,1.0463,0.7256,0.4909
07/15/07,1,1.1522,1.0459,0.7256,0.4919
07/14/07,1,1.1522,1.0459,0.7256,0.4919
07/13/07,1,1.1522,1.0459,0.7256,0.4919
07/12/07,1,1.158,1.0505,0.7253,0.4919
07/11/07,1,1.1607,1.0593,0.7271,0.4922
07/10/07,1,1.1617,1.0485,0.7317,0.4956
07/09/07,1,1.1623,1.0472,0.7342,0.4965
07/08/07,1,1.1676,1.052,0.7355,0.4975
07/07/07,1,1.1676,1.052,0.7355,0.4975
07/06/07,1,1.1676,1.052,0.7355,0.4975
07/05/07,1,1.1623,1.0576,0.7331,0.4953
07/04/07,1,1.1657,1.0585,0.7343,0.4959
07/03/07,1,1.1692,1.0573,0.7352,0.4964
07/02/07,1,1.1671,1.0594,0.7359,0.4972
07/01/07,1,1.1762,1.0548,0.7405,0.4991
06/30/07,1,1.1762,1.0548,0.7405,0.4991
06/29/07,1,1.1762,1.0548,0.7405,0.4991
06/28/07,1,1.182,1.0613,0.7426,0.4991
06/27/07,1,1.188,1.0704,0.7442,0.5008
06/26/07,1,1.1775,1.07,0.7429,0.5001
06/25/07,1,1.1775,1.0715,0.7429,0.5003
06/24/07,1,1.179,1.0722,0.744,0.5007
06/23/07,1,1.179,1.0722,0.744,0.5007
06/22/07,1,1.179,1.0722,0.744,0.5007
06/21/07,1,1.1808,1.0676,0.7464,0.5017
06/20/07,1,1.1805,1.0658,0.7448,0.5018
06/19/07,1,1.1845,1.0671,0.7461,0.5034
06/18/07,1,1.1885,1.0723,0.746,0.5046
06/17/07,1,1.1959,1.0635,0.7511,0.5077
06/16/07,1,1.1959,1.0635,0.7511,0.5077
06/15/07,1,1.1959,1.0635,0.7511,0.5077
06/14/07,1,1.1979,1.0675,0.7517,0.5082
06/13/07,1,1.1913,1.071,0.7526,0.5076
06/12/07,1,1.1873,1.0622,0.7493,0.5066
06/11/07,1,1.1867,1.0622,0.7488,0.508
06/10/07,1,1.1889,1.0683,0.7491,0.5085
06/09/07,1,1.1889,1.0683,0.7491,0.5085
06/08/07,1,1.1889,1.0683,0.7491,0.5085
06/07/07,1,1.1823,1.0592,0.7424,0.5041
06/06/07,1,1.188,1.0613,0.74,0.502
06/05/07,1,1.1914,1.0571,0.739,0.5013
06/04/07,1,1.1999,1.0571,0.7417,0.5029
06/03/07,1,1.2068,1.0669,0.7443,0.5055
06/02/07,1,1.2068,1.0669,0.7443,0.5055
06/01/07,1,1.2068,1.0669,0.7443,0.5055
05/31/07,1,1.2093,1.0695,0.7433,0.5055
05/30/07,1,1.2213,1.0729,0.7452,0.5063
05/29/07,1,1.2194,1.0818,0.7402,0.5032
05/28/07,1,1.22,1.0809,0.7433,0.5044
05/27/07,1,1.2201,1.084,0.744,0.5041
05/26/07,1,1.2201,1.084,0.744,0.5041
05/25/07,1,1.2201,1.084,0.744,0.5041
05/24/07,1,1.2159,1.0821,0.7436,0.5032
05/23/07,1,1.211,1.083,0.7413,0.5036
05/22/07,1,1.2162,1.0836,0.7433,0.5067
05/21/07,1,1.2205,1.0868,0.7438,0.5078
05/20/07,1,1.217,1.0957,0.742,0.5075
05/19/07,1,1.217,1.0957,0.742,0.5075
05/18/07,1,1.217,1.0957,0.742,0.5075
05/17/07,1,1.2149,1.0996,0.7399,0.506
05/16/07,1,1.2052,1.1,0.7367,0.5045
05/15/07,1,1.2025,1.1029,0.7387,0.5059
05/14/07,1,1.2013,1.108,0.7381,0.5051
05/13/07,1,1.2042,1.1149,0.7415,0.5052
05/12/07,1,1.2042,1.1149,0.7415,0.5052
05/11/07,1,1.2042,1.1149,0.7415,0.5052
05/10/07,1,1.2019,1.1076,0.7393,0.5032
05/09/07,1,1.2066,1.1071,0.7388,0.5023
05/08/07,1,1.2063,1.1024,0.7376,0.5018
05/07/07,1,1.2107,1.1038,0.7345,0.5011
05/06/07,1,1.2213,1.105,0.7374,0.5035
05/05/07,1,1.2213,1.105,0.7374,0.5035
05/04/07,1,1.2213,1.105,0.7374,0.5035
05/03/07,1,1.2118,1.1082,0.7346,0.5016
05/02/07,1,1.2106,1.111,0.7359,0.502
05/01/07,1,1.2074,1.1163,0.735,0.5018
04/30/07,1,1.2074,1.1163,0.735,0.5018
04/29/07,1,1.2038,1.1167,0.733,0.5001
04/28/07,1,1.2038,1.1167,0.733,0.5001
04/27/07,1,1.2038,1.1167,0.733,0.5001
04/26/07,1,1.2069,1.1206,0.7355,0.5017
04/25/07,1,1.2019,1.1208,0.7327,0.4989
04/24/07,1,1.2092,1.1208,0.7363,0.5001
04/23/07,1,1.2006,1.123,0.7376,0.5001
04/22/07,1,1.1973,1.127,0.735,0.4993
04/21/07,1,1.1973,1.127,0.735,0.4993
04/20/07,1,1.1973,1.127,0.735,0.4993
04/19/07,1,1.2011,1.1258,0.7352,0.4994
04/18/07,1,1.1999,1.1332,0.7365,0.4989
04/17/07,1,1.1968,1.1317,0.7381,0.4992
04/16/07,1,1.1992,1.133,0.738,0.5023
04/15/07,1,1.2008,1.1344,0.739,0.5032
04/14/07,1,1.2008,1.1344,0.739,0.5032
04/13/07,1,1.2008,1.1344,0.739,0.5032
04/12/07,1,1.2107,1.1382,0.7426,0.5055
04/11/07,1,1.212,1.1438,0.7453,0.5059
04/10/07,1,1.2128,1.1488,0.7448,0.5067
04/09/07,1,1.2227,1.1523,0.7478,0.5083
04/08/07,1,1.2227,1.1523,0.7478,0.5083
04/07/07,1,1.2227,1.1523,0.7478,0.5083
04/06/07,1,1.2227,1.1523,0.7478,0.5083
04/05/07,1,1.2227,1.1523,0.7478,0.5083
04/04/07,1,1.2293,1.1565,0.749,0.5068
04/03/07,1,1.2284,1.1579,0.7486,0.5061
04/02/07,1,1.2248,1.1566,0.7482,0.5058
04/01/07,1,1.2377,1.1538,0.7509,0.5104
03/31/07,1,1.2377,1.1538,0.7509,0.5104
03/30/07,1,1.2377,1.1538,0.7509,0.5104
03/29/07,1,1.2362,1.1599,0.749,0.5088
03/28/07,1,1.2385,1.1595,0.7492,0.5091
03/27/07,1,1.2355,1.156,0.7492,0.5087
03/26/07,1,1.2406,1.1622,0.7539,0.5099
03/25/07,1,1.2395,1.158,0.7504,0.5086
03/24/07,1,1.2395,1.158,0.7504,0.5086
03/23/07,1,1.2395,1.158,0.7504,0.5086
03/22/07,1,1.239,1.1572,0.749,0.5082
03/21/07,1,1.248,1.1592,0.7523,0.5107
03/20/07,1,1.25,1.1674,0.7521,0.5108
03/19/07,1,1.2503,1.1746,0.7517,0.5136
03/18/07,1,1.2576,1.1735,0.7505,0.5135
03/17/07,1,1.2576,1.1735,0.7505,0.5135
03/16/07,1,1.2576,1.1735,0.7505,0.5135
03/15/07,1,1.2695,1.1756,0.7561,0.5162
03/14/07,1,1.2773,1.1754,0.7586,0.5199
03/13/07,1,1.2705,1.1691,0.7565,0.5168
03/12/07,1,1.2795,1.1696,0.7601,0.5185
03/11/07,1,1.2838,1.1759,0.7602,0.5174
03/10/07,1,1.2838,1.1759,0.7602,0.5174
03/09/07,1,1.2838,1.1759,0.7602,0.5174
03/08/07,1,1.2842,1.1781,0.7603,0.5181
03/07/07,1,1.2841,1.1763,0.7613,0.5186
03/06/07,1,1.294,1.1782,0.7634,0.5188
03/05/07,1,1.2915,1.1809,0.7644,0.5214
03/04/07,1,1.2768,1.1742,0.7597,0.5142
03/03/07,1,1.2768,1.1742,0.7597,0.5142
03/02/07,1,1.2768,1.1742,0.7597,0.5142
03/01/07,1,1.2714,1.1718,0.7561,0.5094
02/28/07,1,1.2687,1.1671,0.7569,0.5099
02/27/07,1,1.2619,1.1609,0.7559,0.5092
02/26/07,1,1.2625,1.1593,0.7599,0.5096
02/25/07,1,1.2662,1.1588,0.7614,0.5095
02/24/07,1,1.2662,1.1588,0.7614,0.5095
02/23/07,1,1.2662,1.1588,0.7614,0.5095
02/22/07,1,1.2674,1.1608,0.763,0.5127
02/21/07,1,1.2659,1.1677,0.7607,0.5117
02/20/07,1,1.2711,1.1657,0.7607,0.5122
02/19/07,1,1.2731,1.1657,0.7615,0.5141
02/18/07,1,1.2733,1.1631,0.7623,0.5131
02/17/07,1,1.2733,1.1631,0.7623,0.5131
02/16/07,1,1.2733,1.1631,0.7623,0.5131
02/15/07,1,1.2728,1.1666,0.7612,0.5109
02/14/07,1,1.2792,1.1669,0.7644,0.5116
02/13/07,1,1.291,1.1713,0.7679,0.5145
02/12/07,1,1.2925,1.1714,0.7718,0.5138
02/11/07,1,1.2878,1.176,0.7688,0.5132
02/10/07,1,1.2878,1.176,0.7688,0.5132
02/09/07,1,1.2878,1.176,0.7688,0.5132
02/08/07,1,1.2831,1.1864,0.7698,0.5105
02/07/07,1,1.2855,1.1835,0.77,0.507
02/06/07,1,1.2871,1.1827,0.7719,0.5078
02/05/07,1,1.2908,1.1847,0.7737,0.5115
02/04/07,1,1.2919,1.1836,0.768,0.5079
02/03/07,1,1.2919,1.1836,0.768,0.5079
02/02/07,1,1.2919,1.1836,0.768,0.5079
02/01/07,1,1.2889,1.1775,0.768,0.5079
01/31/07,1,1.2958,1.183,0.772,0.512
01/30/07,1,1.2943,1.1827,0.7709,0.509
01/29/07,1,1.2946,1.1846,0.7739,0.511
01/28/07,1,1.2932,1.1825,0.7751,0.5102
01/27/07,1,1.2932,1.1825,0.7751,0.5102
01/26/07,1,1.2932,1.1825,0.7751,0.5102
01/25/07,1,1.2821,1.1779,0.7705,0.5074
01/24/07,1,1.2788,1.1792,0.7689,0.5071
01/23/07,1,1.2604,1.1809,0.7669,0.5025
01/22/07,1,1.2664,1.1752,0.773,0.5062
01/21/07,1,1.2697,1.1722,0.7717,0.5066
01/20/07,1,1.2697,1.1722,0.7717,0.5066
01/19/07,1,1.2697,1.1722,0.7717,0.5066
01/18/07,1,1.2709,1.1768,0.7739,0.508
01/17/07,1,1.2727,1.1748,0.7747,0.5088
01/16/07,1,1.2747,1.1678,0.772,0.5089
01/15/07,1,1.2752,1.1675,0.7727,0.5088
01/14/07,1,1.2832,1.174,0.7756,0.5132
01/13/07,1,1.2832,1.174,0.7756,0.5132
01/12/07,1,1.2832,1.174,0.7756,0.5132
01/11/07,1,1.2764,1.1781,0.7702,0.5125
01/10/07,1,1.283,1.1781,0.7699,0.516
01/09/07,1,1.2809,1.1774,0.7682,0.5149
01/08/07,1,1.2821,1.175,0.7689,0.5175
01/07/07,1,1.2761,1.175,0.7643,0.5157
01/06/07,1,1.2761,1.175,0.7643,0.5157
01/05/07,1,1.2761,1.175,0.7643,0.5157
01/04/07,1,1.2728,1.1743,0.763,0.5142
01/03/07,1,1.258,1.1682,0.7558,0.5099
01/02/07,1,1.258,1.1644,0.7536,0.5075
01/01/07,1,1.2674,1.1603,0.7593,0.5099
12/31/06,1,1.2674,1.1603,0.7593,0.5099
12/30/06,1,1.2674,1.1603,0.7593,0.5099
12/29/06,1,1.2674,1.1603,0.7593,0.5099
12/28/06,1,1.2677,1.159,0.7591,0.5095
12/27/06,1,1.274,1.1625,0.7599,0.5098
12/26/06,1,1.2729,1.1552,0.758,0.509
12/25/06,1,1.2729,1.1552,0.758,0.509
12/24/06,1,1.2729,1.1552,0.758,0.509
12/23/06,1,1.2729,1.1552,0.758,0.509
12/22/06,1,1.2729,1.1552,0.758,0.509
12/21/06,1,1.2737,1.15,0.7588,0.5096
12/20/06,1,1.274,1.1465,0.7574,0.5076
12/19/06,1,1.2786,1.1565,0.76,0.5101
12/18/06,1,1.2813,1.1542,0.7637,0.5128
12/17/06,1,1.2821,1.156,0.763,0.5111
12/16/06,1,1.2821,1.156,0.763,0.5111
12/15/06,1,1.2821,1.156,0.763,0.5111
12/14/06,1,1.2771,1.1554,0.758,0.5091
12/13/06,1,1.2673,1.1514,0.7539,0.5072
12/12/06,1,1.2723,1.1512,0.7551,0.5094
12/11/06,1,1.2776,1.1486,0.7589,0.5132
12/10/06,1,1.2672,1.1501,0.7532,0.5104
12/09/06,1,1.2672,1.1501,0.7532,0.5104
12/08/06,1,1.2672,1.1501,0.7532,0.5104
12/07/06,1,1.2655,1.1488,0.752,0.5085
12/06/06,1,1.2726,1.1434,0.7534,0.5088
12/05/06,1,1.2712,1.1405,0.7501,0.5058
12/04/06,1,1.2701,1.1427,0.7514,0.506
12/03/06,1,1.2668,1.1431,0.7551,0.5081
12/02/06,1,1.2668,1.1431,0.7551,0.5081
12/01/06,1,1.2668,1.1431,0.7551,0.5081
11/30/06,1,1.2692,1.1404,0.7576,0.5108
11/29/06,1,1.2769,1.1365,0.7601,0.5125
11/28/06,1,1.2825,1.1305,0.7606,0.5144
11/27/06,1,1.2847,1.1336,0.7625,0.5168
11/26/06,1,1.2859,1.133,0.7646,0.5176
11/25/06,1,1.2859,1.133,0.7646,0.5176
11/24/06,1,1.2859,1.133,0.7646,0.5176
11/23/06,1,1.2912,1.1402,0.772,0.5223
11/22/06,1,1.2936,1.1397,0.776,0.5237
11/21/06,1,1.299,1.1453,0.7804,0.5266
11/20/06,1,1.2995,1.1429,0.7788,0.5271
11/19/06,1,1.3078,1.1469,0.7828,0.5305
11/18/06,1,1.3078,1.1469,0.7828,0.5305
11/17/06,1,1.3078,1.1469,0.7828,0.5305
11/16/06,1,1.3027,1.1381,0.781,0.5296
11/15/06,1,1.3081,1.1391,0.7817,0.5303
11/14/06,1,1.3073,1.1386,0.7798,0.5272
11/13/06,1,1.3091,1.1358,0.7794,0.5251
11/12/06,1,1.3025,1.1296,0.7774,0.5226
11/11/06,1,1.3025,1.1296,0.7774,0.5226
11/10/06,1,1.3025,1.1296,0.7774,0.5226
11/09/06,1,1.3042,1.1323,0.7815,0.5255
11/08/06,1,1.2994,1.1309,0.7827,0.5248
11/07/06,1,1.2936,1.1278,0.784,0.5251
11/06/06,1,1.2996,1.1351,0.7873,0.5273
11/05/06,1,1.2952,1.1287,0.7837,0.5241
11/04/06,1,1.2952,1.1287,0.7837,0.5241
11/03/06,1,1.2952,1.1287,0.7837,0.5241
11/02/06,1,1.2933,1.1349,0.7833,0.5241
11/01/06,1,1.2918,1.1344,0.7839,0.524
10/31/06,1,1.3003,1.1288,0.7876,0.5265
10/30/06,1,1.3008,1.1209,0.7863,0.5253
10/29/06,1,1.3058,1.1245,0.7885,0.5287
10/28/06,1,1.3058,1.1245,0.7885,0.5287
10/27/06,1,1.3058,1.1245,0.7885,0.5287
10/26/06,1,1.3119,1.1269,0.7903,0.5307
10/25/06,1,1.3165,1.1281,0.7949,0.5328
10/24/06,1,1.3213,1.1307,0.7974,0.5344
10/23/06,1,1.3185,1.1276,0.7964,0.5341
10/22/06,1,1.3161,1.1219,0.7925,0.5304
10/21/06,1,1.3161,1.1219,0.7925,0.5304
10/20/06,1,1.3161,1.1219,0.7925,0.5304
10/19/06,1,1.3218,1.1357,0.7961,0.5352
10/18/06,1,1.3249,1.139,0.7973,0.5342
10/17/06,1,1.3267,1.1364,0.7985,0.5356
10/16/06,1,1.3282,1.1371,0.799,0.5375
10/15/06,1,1.3298,1.1351,0.7968,0.5374
10/14/06,1,1.3298,1.1351,0.7968,0.5374
10/13/06,1,1.3298,1.1351,0.7968,0.5374
10/12/06,1,1.3345,1.1373,0.798,0.5389
10/11/06,1,1.3418,1.1352,0.7973,0.5387
10/10/06,1,1.3442,1.1289,0.7976,0.5382
