Date,EUR,AUD,CAD,GBP,USD
11/29/07,1,1.6717,1.4605,0.7148,1.4738
11/28/07,1,1.6719,1.4676,0.7138,1.4747
11/27/07,1,1.7044,1.4767,0.7186,1.4874
11/26/07,1,1.684,1.4633,0.718,1.4845
11/25/07,1,1.6968,1.4616,0.7203,1.4809
11/24/07,1,1.6968,1.4616,0.7203,1.4809
11/23/07,1,1.6968,1.4616,0.7203,1.4809
11/22/07,1,1.7011,1.4628,0.7186,1.4829
11/21/07,1,1.6952,1.4639,0.7197,1.4814
11/20/07,1,1.6657,1.4525,0.7172,1.4785
11/19/07,1,1.6456,1.4318,0.7145,1.4654
11/18/07,1,1.6399,1.4302,0.7163,1.4651
11/17/07,1,1.6399,1.4302,0.7163,1.4651
11/16/07,1,1.6399,1.4302,0.7163,1.4651
11/15/07,1,1.6425,1.4273,0.7149,1.4639
11/14/07,1,1.6308,1.4041,0.7104,1.47
11/13/07,1,1.6294,1.3945,0.7047,1.4607
11/12/07,1,1.6516,1.3956,0.7045,1.4579
11/11/07,1,1.5993,1.379,0.7004,1.4683
11/10/07,1,1.5993,1.379,0.7004,1.4683
11/09/07,1,1.5993,1.379,0.7004,1.4683
11/08/07,1,1.5783,1.3629,0.6963,1.4666
11/07/07,1,1.5703,1.3354,0.6996,1.4722
11/06/07,1,1.5695,1.3482,0.6969,1.4547
11/05/07,1,1.5765,1.3527,0.6962,1.4488
11/04/07,1,1.5696,1.3531,0.6951,1.4479
11/03/07,1,1.5696,1.3531,0.6951,1.4479
11/02/07,1,1.5696,1.3531,0.6951,1.4479
11/01/07,1,1.5626,1.3664,0.6924,1.4423
10/31/07,1,1.5658,1.3768,0.6973,1.4447
10/30/07,1,1.5688,1.3763,0.6972,1.4407
10/29/07,1,1.5652,1.3822,0.699,1.4391
10/28/07,1,1.5734,1.383,0.701,1.4384
10/27/07,1,1.5734,1.383,0.701,1.4384
10/26/07,1,1.5734,1.383,0.701,1.4384
10/25/07,1,1.5813,1.3785,0.6977,1.4309
10/24/07,1,1.5833,1.3797,0.6955,1.423
10/23/07,1,1.5948,1.3734,0.6958,1.4254
10/22/07,1,1.612,1.3866,0.6975,1.4166
10/21/07,1,1.5932,1.3809,0.6973,1.4288
10/20/07,1,1.5932,1.3809,0.6973,1.4288
10/19/07,1,1.5932,1.3809,0.6973,1.4288
10/18/07,1,1.6054,1.395,0.698,1.4299
10/17/07,1,1.5901,1.387,0.6973,1.42
10/16/07,1,1.5929,1.3878,0.6965,1.415
10/15/07,1,1.5685,1.3835,0.697,1.4226
10/14/07,1,1.572,1.3865,0.6985,1.4173
10/13/07,1,1.572,1.3865,0.6985,1.4173
10/12/07,1,1.572,1.3865,0.6985,1.4173
10/11/07,1,1.5721,1.3874,0.697,1.4199
10/10/07,1,1.5757,1.388,0.6926,1.4146
10/09/07,1,1.569,1.3869,0.6919,1.4037
10/08/07,1,1.568,1.3863,0.6913,1.4089
10/07/07,1,1.5846,1.3947,0.6929,1.4136
10/06/07,1,1.5846,1.3947,0.6929,1.4136
10/05/07,1,1.5846,1.3947,0.6929,1.4136
10/04/07,1,1.5943,1.4082,0.6936,1.4109
10/03/07,1,1.596,1.4131,0.6956,1.4195
10/02/07,1,1.5972,1.4122,0.6938,1.4165
10/01/07,1,1.6022,1.4142,0.6974,1.4232
09/30/07,1,1.6073,1.4122,0.6968,1.4179
09/29/07,1,1.6073,1.4122,0.6968,1.4179
09/28/07,1,1.6073,1.4122,0.6968,1.4179
09/27/07,1,1.6079,1.4163,0.6993,1.418
09/26/07,1,1.6153,1.4208,0.7005,1.4127
09/25/07,1,1.6339,1.4137,0.7004,1.4106
09/24/07,1,1.6249,1.4113,0.6969,1.4113
09/23/07,1,1.6324,1.4071,0.6973,1.4049
09/22/07,1,1.6324,1.4071,0.6973,1.4049
09/21/07,1,1.6324,1.4071,0.6973,1.4049
09/20/07,1,1.6248,1.4037,0.6988,1.403
09/19/07,1,1.6407,1.4155,0.6987,1.3975
09/18/07,1,1.6594,1.4226,0.6952,1.3867
09/17/07,1,1.653,1.4252,0.6943,1.3877
09/16/07,1,1.6499,1.4286,0.6892,1.386
09/15/07,1,1.6499,1.4286,0.6892,1.386
09/14/07,1,1.6499,1.4286,0.6892,1.386
09/13/07,1,1.6565,1.436,0.6853,1.3897
09/12/07,1,1.6613,1.4461,0.6837,1.3885
09/11/07,1,1.6715,1.4467,0.6802,1.3824
09/10/07,1,1.6757,1.4569,0.6795,1.3795
09/09/07,1,1.6564,1.4398,0.6773,1.3696
09/08/07,1,1.6564,1.4398,0.6773,1.3696
09/07/07,1,1.6564,1.4398,0.6773,1.3696
09/06/07,1,1.6571,1.4433,0.6773,1.3669
09/05/07,1,1.6553,1.4329,0.676,1.3588
09/04/07,1,1.6466,1.4305,0.6752,1.358
09/03/07,1,1.6592,1.4362,0.6758,1.3632
09/02/07,1,1.6692,1.4446,0.678,1.3705
09/01/07,1,1.6692,1.4446,0.678,1.3705
08/31/07,1,1.6692,1.4446,0.678,1.3705
08/30/07,1,1.6677,1.4454,0.678,1.361
08/29/07,1,1.6713,1.4464,0.6772,1.3631
08/28/07,1,1.6552,1.4421,0.6789,1.3664
08/27/07,1,1.6425,1.4327,0.6777,1.3658
08/26/07,1,1.6581,1.4328,0.6789,1.3615
08/25/07,1,1.6581,1.4328,0.6789,1.3615
08/24/07,1,1.6581,1.4328,0.6789,1.3615
08/23/07,1,1.6554,1.425,0.6765,1.3574
08/22/07,1,1.6752,1.4299,0.6787,1.3493
08/21/07,1,1.682,1.4297,0.6811,1.3508
08/20/07,1,1.6791,1.4298,0.6789,1.3476
08/19/07,1,1.7213,1.4416,0.6792,1.3454
08/18/07,1,1.7213,1.4416,0.6792,1.3454
08/17/07,1,1.7213,1.4416,0.6792,1.3454
08/16/07,1,1.7072,1.4469,0.6756,1.3405
08/15/07,1,1.6381,1.4508,0.6775,1.3476
08/14/07,1,1.6184,1.4352,0.6788,1.3591
08/13/07,1,1.6183,1.4372,0.6778,1.3651
08/12/07,1,1.6219,1.4399,0.6769,1.365
08/11/07,1,1.6219,1.4399,0.6769,1.365
08/10/07,1,1.6219,1.4399,0.6769,1.365
08/09/07,1,1.6058,1.4479,0.6771,1.3729
08/08/07,1,1.6039,1.4496,0.678,1.3794
08/07/07,1,1.6141,1.4569,0.6806,1.3794
08/06/07,1,1.613,1.455,0.6802,1.3818
08/05/07,1,1.5985,1.4473,0.6733,1.3694
08/04/07,1,1.5985,1.4473,0.6733,1.3694
08/03/07,1,1.5985,1.4473,0.6733,1.3694
08/02/07,1,1.596,1.4444,0.6733,1.3664
08/01/07,1,1.6049,1.4557,0.6746,1.3663
07/31/07,1,1.5951,1.454,0.674,1.3707
07/30/07,1,1.6121,1.46,0.6753,1.3659
07/29/07,1,1.5839,1.4456,0.672,1.3651
07/28/07,1,1.5839,1.4456,0.672,1.3651
07/27/07,1,1.5839,1.4456,0.672,1.3651
07/26/07,1,1.5561,1.4396,0.6708,1.3722
07/25/07,1,1.5536,1.4276,0.6691,1.3743
07/24/07,1,1.5631,1.4456,0.6707,1.3833
07/23/07,1,1.5645,1.4436,0.6716,1.3821
07/22/07,1,1.5676,1.4405,0.6722,1.3803
07/21/07,1,1.5676,1.4405,0.6722,1.3803
07/20/07,1,1.5676,1.4405,0.6722,1.3803
07/19/07,1,1.5722,1.442,0.6746,1.382
07/18/07,1,1.5702,1.4417,0.672,1.3779
07/17/07,1,1.5755,1.438,0.6732,1.3771
07/16/07,1,1.5774,1.4419,0.6766,1.3781
07/15/07,1,1.5879,1.4414,0.678,1.3782
07/14/07,1,1.5879,1.4414,0.678,1.3782
07/13/07,1,1.5879,1.4414,0.678,1.3782
07/12/07,1,1.5967,1.4484,0.6783,1.3788
07/11/07,1,1.5963,1.4569,0.677,1.3753
07/10/07,1,1.5876,1.4329,0.6774,1.3666
07/09/07,1,1.5832,1.4264,0.6763,1.3621
07/08/07,1,1.5875,1.4303,0.6764,1.3596
07/07/07,1,1.5875,1.4303,0.6764,1.3596
07/06/07,1,1.5875,1.4303,0.6764,1.3596
07/05/07,1,1.5854,1.4426,0.6756,1.364
07/04/07,1,1.5875,1.4415,0.6754,1.3618
07/03/07,1,1.5902,1.438,0.6751,1.3601
07/02/07,1,1.5859,1.4395,0.6757,1.3588
07/01/07,1,1.5885,1.4245,0.674,1.3505
06/30/07,1,1.5885,1.4245,0.674,1.3505
06/29/07,1,1.5885,1.4245,0.674,1.3505
06/28/07,1,1.5918,1.4293,0.6722,1.3467
06/27/07,1,1.5965,1.4384,0.673,1.3438
06/26/07,1,1.5849,1.4402,0.6732,1.346
06/25/07,1,1.585,1.4424,0.6735,1.3461
06/24/07,1,1.5847,1.4411,0.6731,1.3441
06/23/07,1,1.5847,1.4411,0.6731,1.3441
06/22/07,1,1.5847,1.4411,0.6731,1.3441
06/21/07,1,1.5819,1.4303,0.6721,1.3397
06/20/07,1,1.5851,1.431,0.6737,1.3427
06/19/07,1,1.5876,1.4302,0.6747,1.3403
06/18/07,1,1.5931,1.4373,0.6763,1.3404
06/17/07,1,1.5922,1.4159,0.676,1.3314
06/16/07,1,1.5922,1.4159,0.676,1.3314
06/15/07,1,1.5922,1.4159,0.676,1.3314
06/14/07,1,1.5937,1.4202,0.6761,1.3304
06/13/07,1,1.5829,1.423,0.6745,1.3287
06/12/07,1,1.5845,1.4175,0.676,1.3345
06/11/07,1,1.5849,1.4186,0.6784,1.3355
06/10/07,1,1.587,1.4261,0.6789,1.3349
06/09/07,1,1.587,1.4261,0.6789,1.3349
06/08/07,1,1.587,1.4261,0.6789,1.3349
06/07/07,1,1.5926,1.4267,0.679,1.347
06/06/07,1,1.6053,1.4341,0.6783,1.3513
06/05/07,1,1.6122,1.4305,0.6783,1.3532
06/04/07,1,1.6177,1.4252,0.678,1.3482
06/03/07,1,1.6214,1.4335,0.6793,1.3436
06/02/07,1,1.6214,1.4335,0.6793,1.3436
06/01/07,1,1.6214,1.4335,0.6793,1.3436
05/31/07,1,1.6269,1.4388,0.6801,1.3453
05/30/07,1,1.639,1.4398,0.6795,1.342
05/29/07,1,1.6473,1.4614,0.6798,1.3509
05/28/07,1,1.6413,1.4541,0.6785,1.3453
05/27/07,1,1.6399,1.457,0.6775,1.3441
05/26/07,1,1.6399,1.457,0.6775,1.3441
05/25/07,1,1.6399,1.457,0.6775,1.3441
05/24/07,1,1.6351,1.4552,0.6767,1.3448
05/23/07,1,1.6336,1.461,0.6794,1.349
05/22/07,1,1.6363,1.4579,0.6818,1.3454
05/21/07,1,1.6408,1.4611,0.6827,1.3444
05/20/07,1,1.6401,1.4767,0.6839,1.3477
05/19/07,1,1.6401,1.4767,0.6839,1.3477
05/18/07,1,1.6401,1.4767,0.6839,1.3477
05/17/07,1,1.6421,1.4862,0.6839,1.3516
05/16/07,1,1.636,1.4931,0.6849,1.3574
05/15/07,1,1.6279,1.4931,0.6849,1.3538
05/14/07,1,1.6276,1.5012,0.6844,1.3549
05/13/07,1,1.624,1.5036,0.6813,1.3486
05/12/07,1,1.624,1.5036,0.6813,1.3486
05/11/07,1,1.624,1.5036,0.6813,1.3486
05/10/07,1,1.6258,1.4983,0.6807,1.3527
05/09/07,1,1.6331,1.4984,0.6799,1.3535
05/08/07,1,1.6355,1.4946,0.6803,1.3558
05/07/07,1,1.6483,1.5028,0.6823,1.3615
05/06/07,1,1.6562,1.4985,0.6828,1.3561
05/05/07,1,1.6562,1.4985,0.6828,1.3561
05/04/07,1,1.6562,1.4985,0.6828,1.3561
05/03/07,1,1.6496,1.5086,0.6828,1.3613
05/02/07,1,1.645,1.5096,0.6821,1.3588
05/01/07,1,1.6427,1.5187,0.6827,1.3605
04/30/07,1,1.6427,1.5187,0.6827,1.3605
04/29/07,1,1.6423,1.5235,0.6823,1.3643
04/28/07,1,1.6423,1.5235,0.6823,1.3643
04/27/07,1,1.6423,1.5235,0.6823,1.3643
04/26/07,1,1.6409,1.5236,0.6822,1.3596
04/25/07,1,1.6405,1.5298,0.681,1.3649
04/24/07,1,1.6424,1.5223,0.6793,1.3582
04/23/07,1,1.6277,1.5225,0.678,1.3557
04/22/07,1,1.629,1.5334,0.6793,1.3606
04/21/07,1,1.629,1.5334,0.6793,1.3606
04/20/07,1,1.629,1.5334,0.6793,1.3606
04/19/07,1,1.6336,1.5312,0.6793,1.3601
04/18/07,1,1.6291,1.5386,0.6773,1.3577
04/17/07,1,1.6215,1.5333,0.6763,1.3549
04/16/07,1,1.6249,1.5352,0.6806,1.355
04/15/07,1,1.6249,1.5351,0.6809,1.3532
04/14/07,1,1.6249,1.5351,0.6809,1.3532
04/13/07,1,1.6249,1.5351,0.6809,1.3532
04/12/07,1,1.6304,1.5328,0.6807,1.3467
04/11/07,1,1.6263,1.5348,0.6788,1.3418
04/10/07,1,1.6283,1.5424,0.6803,1.3426
04/09/07,1,1.6351,1.541,0.6797,1.3373
04/08/07,1,1.6351,1.541,0.6797,1.3373
04/07/07,1,1.6351,1.541,0.6797,1.3373
04/06/07,1,1.6351,1.541,0.6797,1.3373
04/05/07,1,1.6351,1.541,0.6797,1.3373
04/04/07,1,1.6413,1.5441,0.6767,1.3352
04/03/07,1,1.6409,1.5467,0.6761,1.3358
04/02/07,1,1.6371,1.5459,0.6761,1.3366
04/01/07,1,1.6484,1.5366,0.6798,1.3318
03/31/07,1,1.6484,1.5366,0.6798,1.3318
03/30/07,1,1.6484,1.5366,0.6798,1.3318
03/29/07,1,1.6506,1.5487,0.6793,1.3352
03/28/07,1,1.6532,1.5477,0.6795,1.3348
03/27/07,1,1.649,1.5429,0.679,1.3347
03/26/07,1,1.6456,1.5416,0.6764,1.3265
03/25/07,1,1.6519,1.5432,0.6778,1.3327
03/24/07,1,1.6519,1.5432,0.6778,1.3327
03/23/07,1,1.6519,1.5432,0.6778,1.3327
03/22/07,1,1.6542,1.545,0.6786,1.3351
03/21/07,1,1.659,1.5409,0.6789,1.3293
03/20/07,1,1.662,1.5522,0.6791,1.3296
03/19/07,1,1.6633,1.5626,0.6833,1.3303
03/18/07,1,1.6757,1.5637,0.6842,1.3325
03/17/07,1,1.6757,1.5637,0.6842,1.3325
03/16/07,1,1.6757,1.5637,0.6842,1.3325
03/15/07,1,1.679,1.5548,0.6828,1.3226
03/14/07,1,1.6838,1.5495,0.6854,1.3183
03/13/07,1,1.6793,1.5453,0.6831,1.3218
03/12/07,1,1.6833,1.5387,0.6822,1.3156
03/11/07,1,1.6889,1.5469,0.6806,1.3155
03/10/07,1,1.6889,1.5469,0.6806,1.3155
03/09/07,1,1.6889,1.5469,0.6806,1.3155
03/08/07,1,1.689,1.5494,0.6814,1.3152
03/07/07,1,1.6867,1.5451,0.6812,1.3135
03/06/07,1,1.6951,1.5434,0.6797,1.31
03/05/07,1,1.6897,1.545,0.6822,1.3083
03/04/07,1,1.6806,1.5456,0.6768,1.3163
03/03/07,1,1.6806,1.5456,0.6768,1.3163
03/02/07,1,1.6806,1.5456,0.6768,1.3163
03/01/07,1,1.6814,1.5497,0.6737,1.3225
02/28/07,1,1.6761,1.5419,0.6737,1.3211
02/27/07,1,1.6695,1.5359,0.6737,1.323
02/26/07,1,1.6614,1.5256,0.6706,1.316
02/25/07,1,1.663,1.522,0.6692,1.3134
02/24/07,1,1.663,1.522,0.6692,1.3134
02/23/07,1,1.663,1.522,0.6692,1.3134
02/22/07,1,1.661,1.5214,0.6719,1.3106
02/21/07,1,1.664,1.5349,0.6726,1.3145
02/20/07,1,1.6709,1.5323,0.6733,1.3145
02/19/07,1,1.6718,1.5308,0.6751,1.3132
02/18/07,1,1.6705,1.5259,0.6731,1.3119
02/17/07,1,1.6705,1.5259,0.6731,1.3119
02/16/07,1,1.6705,1.5259,0.6731,1.3119
02/15/07,1,1.6721,1.5326,0.6712,1.3137
02/14/07,1,1.6734,1.5265,0.6693,1.3082
02/13/07,1,1.6811,1.5253,0.67,1.3022
02/12/07,1,1.6745,1.5177,0.6657,1.2956
02/11/07,1,1.6751,1.5296,0.6676,1.3007
02/10/07,1,1.6751,1.5296,0.6676,1.3007
02/09/07,1,1.6751,1.5296,0.6676,1.3007
02/08/07,1,1.6669,1.5413,0.6632,1.2991
02/07/07,1,1.6695,1.537,0.6585,1.2987
02/06/07,1,1.6674,1.5322,0.6578,1.2955
02/05/07,1,1.6683,1.5312,0.6612,1.2925
02/04/07,1,1.6821,1.541,0.6614,1.302
02/03/07,1,1.6821,1.541,0.6614,1.302
02/02/07,1,1.6821,1.541,0.6614,1.302
02/01/07,1,1.6782,1.5331,0.6613,1.302
01/31/07,1,1.6786,1.5325,0.6633,1.2954
01/30/07,1,1.679,1.5342,0.6603,1.2972
01/29/07,1,1.6728,1.5306,0.6602,1.2921
01/28/07,1,1.6684,1.5255,0.6583,1.2901
01/27/07,1,1.6684,1.5255,0.6583,1.2901
01/26/07,1,1.6684,1.5255,0.6583,1.2901
01/25/07,1,1.6639,1.5287,0.6585,1.2978
01/24/07,1,1.6631,1.5336,0.6595,1.3005
01/23/07,1,1.6436,1.5399,0.6552,1.304
01/22/07,1,1.6382,1.5203,0.6549,1.2936
01/21/07,1,1.6453,1.5189,0.6565,1.2958
01/20/07,1,1.6453,1.5189,0.6565,1.2958
01/19/07,1,1.6453,1.5189,0.6565,1.2958
01/18/07,1,1.6423,1.5207,0.6565,1.2922
01/17/07,1,1.6429,1.5166,0.6569,1.2909
01/16/07,1,1.6511,1.5127,0.6592,1.2953
01/15/07,1,1.6503,1.5108,0.6585,1.2941
01/14/07,1,1.6544,1.5136,0.6617,1.2893
01/13/07,1,1.6544,1.5136,0.6617,1.2893
01/12/07,1,1.6544,1.5136,0.6617,1.2893
01/11/07,1,1.6573,1.5296,0.6654,1.2984
01/10/07,1,1.6664,1.5301,0.6702,1.2988
01/09/07,1,1.6675,1.5327,0.6703,1.3018
01/08/07,1,1.6675,1.5282,0.6731,1.3006
01/07/07,1,1.6697,1.5374,0.6747,1.3084
01/06/07,1,1.6697,1.5374,0.6747,1.3084
01/05/07,1,1.6697,1.5374,0.6747,1.3084
01/04/07,1,1.6681,1.539,0.6739,1.3106
01/03/07,1,1.6645,1.5457,0.6747,1.3231
01/02/07,1,1.6694,1.5452,0.6735,1.327
01/01/07,1,1.6691,1.5281,0.6715,1.317
12/31/06,1,1.6691,1.5281,0.6715,1.317
12/30/06,1,1.6691,1.5281,0.6715,1.317
12/29/06,1,1.6691,1.5281,0.6715,1.317
12/28/06,1,1.6699,1.5268,0.6712,1.3173
12/27/06,1,1.6765,1.5297,0.6709,1.3159
12/26/06,1,1.6792,1.524,0.6715,1.3192
12/25/06,1,1.6792,1.524,0.6715,1.3192
12/24/06,1,1.6792,1.524,0.6715,1.3192
12/23/06,1,1.6792,1.524,0.6715,1.3192
12/22/06,1,1.6792,1.524,0.6715,1.3192
12/21/06,1,1.6785,1.5155,0.6716,1.3178
12/20/06,1,1.682,1.5137,0.6702,1.3203
12/19/06,1,1.6824,1.5217,0.6713,1.3158
12/18/06,1,1.6779,1.5114,0.6716,1.3095
12/17/06,1,1.6803,1.5151,0.6699,1.3106
12/16/06,1,1.6803,1.5151,0.6699,1.3106
12/15/06,1,1.6803,1.5151,0.6699,1.3106
12/14/06,1,1.6848,1.5242,0.6716,1.3192
12/13/06,1,1.6811,1.5273,0.6728,1.3265
12/12/06,1,1.685,1.5246,0.6746,1.3244
12/11/06,1,1.6835,1.5135,0.6762,1.3177
12/10/06,1,1.6823,1.5269,0.6776,1.3276
12/09/06,1,1.6823,1.5269,0.6776,1.3276
12/08/06,1,1.6823,1.5269,0.6776,1.3276
12/07/06,1,1.6827,1.5275,0.6761,1.3297
12/06/06,1,1.6892,1.5177,0.6754,1.3274
12/05/06,1,1.6946,1.5204,0.6743,1.3331
12/04/06,1,1.6904,1.5208,0.6734,1.3309
12/03/06,1,1.6778,1.5139,0.6729,1.3244
12/02/06,1,1.6778,1.5139,0.6729,1.3244
12/01/06,1,1.6778,1.5139,0.6729,1.3244
11/30/06,1,1.6753,1.5053,0.6743,1.32
11/29/06,1,1.68,1.4953,0.6743,1.3157
11/28/06,1,1.6861,1.4863,0.6763,1.3147
11/27/06,1,1.6848,1.4866,0.6777,1.3114
11/26/06,1,1.6817,1.4817,0.6769,1.3078
11/25/06,1,1.6817,1.4817,0.6769,1.3078
11/24/06,1,1.6817,1.4817,0.6769,1.3078
11/23/06,1,1.6725,1.4769,0.6765,1.2953
11/22/06,1,1.6669,1.4686,0.6749,1.2886
11/21/06,1,1.6646,1.4676,0.6748,1.2814
11/20/06,1,1.6687,1.4676,0.6768,1.2841
11/19/06,1,1.6706,1.4651,0.6776,1.2774
11/18/06,1,1.6706,1.4651,0.6776,1.2774
11/17/06,1,1.6706,1.4651,0.6776,1.2774
11/16/06,1,1.668,1.4572,0.6781,1.2804
11/15/06,1,1.6733,1.4572,0.6784,1.2792
11/14/06,1,1.6765,1.4602,0.6761,1.2824
11/13/06,1,1.6796,1.4572,0.6737,1.283
11/12/06,1,1.6755,1.4531,0.6723,1.2864
11/11/06,1,1.6755,1.4531,0.6723,1.2864
11/10/06,1,1.6755,1.4531,0.6723,1.2864
11/09/06,1,1.6689,1.4489,0.6724,1.2796
11/08/06,1,1.6601,1.4448,0.6705,1.2776
11/07/06,1,1.65,1.4385,0.6698,1.2755
11/06/06,1,1.6507,1.4418,0.6698,1.2702
11/05/06,1,1.6527,1.4402,0.6688,1.276
11/04/06,1,1.6527,1.4402,0.6688,1.276
11/03/06,1,1.6527,1.4402,0.6688,1.276
11/02/06,1,1.6511,1.4489,0.6691,1.2767
11/01/06,1,1.648,1.4471,0.6685,1.2757
10/31/06,1,1.6509,1.4331,0.6685,1.2696
10/30/06,1,1.6542,1.4255,0.668,1.2717
10/29/06,1,1.6561,1.4262,0.6706,1.2683
10/28/06,1,1.6561,1.4262,0.6706,1.2683
10/27/06,1,1.6561,1.4262,0.6706,1.2683
10/26/06,1,1.66,1.4259,0.6716,1.2653
10/25/06,1,1.6561,1.4191,0.6702,1.258
10/24/06,1,1.657,1.418,0.6702,1.2541
10/23/06,1,1.6555,1.4158,0.6706,1.2556
10/22/06,1,1.6607,1.4156,0.6693,1.2618
10/21/06,1,1.6607,1.4156,0.6693,1.2618
10/20/06,1,1.6607,1.4156,0.6693,1.2618
10/19/06,1,1.6603,1.4266,0.6723,1.2561
10/18/06,1,1.6618,1.4286,0.6701,1.2543
10/17/06,1,1.6616,1.4232,0.6708,1.2524
10/16/06,1,1.6623,1.4231,0.6727,1.2515
10/15/06,1,1.6689,1.4246,0.6744,1.255
10/14/06,1,1.6689,1.4246,0.6744,1.255
10/13/06,1,1.6689,1.4246,0.6744,1.255
10/12/06,1,1.6723,1.4251,0.6753,1.2531
10/11/06,1,1.683,1.4239,0.6758,1.2543
10/10/06,1,1.6853,1.4154,0.6748,1.2538
10/09/06,1,1.6927,1.4154,0.6756,1.2603
10/08/06,1,1.6969,1.4234,0.6729,1.2664
10/07/06,1,1.6969,1.4234,0.6729,1.2664
10/06/06,1,1.6969,1.4234,0.6729,1.2664
10/05/06,1,1.7019,1.4321,0.6761,1.2721
10/04/06,1,1.7049,1.4299,0.6743,1.2684
10/03/06,1,1.7052,1.4246,0.6742,1.2737
10/02/06,1,1.7042,1.4226,0.6779,1.2685
10/01/06,1,1.6992,1.4136,0.6777,1.266
09/30/06,1,1.6992,1.4136,0.6777,1.266
09/29/06,1,1.6992,1.4136,0.6777,1.266
09/28/06,1,1.6959,1.4132,0.6772,1.2713
09/27/06,1,1.6915,1.4143,0.6711,1.2684
09/26/06,1,1.6859,1.4149,0.6695,1.2695
09/25/06,1,1.6987,1.4259,0.6712,1.2768
09/24/06,1,1.7013,1.4264,0.6737,1.2817
09/23/06,1,1.7013,1.4264,0.6737,1.2817
09/22/06,1,1.7013,1.4264,0.6737,1.2817
09/21/06,1,1.6856,1.4302,0.6706,1.2731
09/20/06,1,1.6844,1.4299,0.6731,1.2676
09/19/06,1,1.6802,1.4201,0.6732,1.2654
09/18/06,1,1.6821,1.42,0.6748,1.2665
09/17/06,1,1.6853,1.4203,0.6739,1.2675
09/16/06,1,1.6853,1.4203,0.6739,1.2675
09/15/06,1,1.6853,1.4203,0.6739,1.2675
09/14/06,1,1.6839,1.4207,0.6743,1.2723
09/13/06,1,1.6885,1.4228,0.6766,1.2677
09/12/06,1,1.687,1.4227,0.6785,1.2709
09/11/06,1,1.6872,1.4245,0.6816,1.2713
09/10/06,1,1.6777,1.4155,0.6793,1.2713
09/09/06,1,1.6777,1.4155,0.6793,1.2713
09/08/06,1,1.6777,1.4155,0.6793,1.2713
09/07/06,1,1.6728,1.4066,0.6796,1.2731
09/06/06,1,1.6672,1.4228,0.6791,1.2793
09/05/06,1,1.6647,1.4242,0.675,1.281
09/04/06,1,1.668,1.4219,0.6748,1.2852
09/03/06,1,1.6753,1.4163,0.6728,1.2817
09/02/06,1,1.6753,1.4163,0.6728,1.2817
09/01/06,1,1.6753,1.4163,0.6728,1.2817
08/31/06,1,1.681,1.423,0.6741,1.2851
08/30/06,1,1.679,1.419,0.6741,1.2818
08/29/06,1,1.6773,1.4206,0.6745,1.2808
08/28/06,1,1.6895,1.4184,0.6755,1.28
08/27/06,1,1.6797,1.4122,0.6762,1.2762
08/26/06,1,1.6797,1.4122,0.6762,1.2762
08/25/06,1,1.6797,1.4122,0.6762,1.2762
08/24/06,1,1.6794,1.4235,0.6774,1.2831
08/23/06,1,1.6735,1.4243,0.6773,1.2812
08/22/06,1,1.6804,1.4317,0.6784,1.2812
08/21/06,1,1.692,1.444,0.6808,1.2919
08/20/06,1,1.6879,1.4372,0.6804,1.2802
08/19/06,1,1.6879,1.4372,0.6804,1.2802
08/18/06,1,1.6879,1.4372,0.6804,1.2802
08/17/06,1,1.6808,1.4384,0.6791,1.2879
08/16/06,1,1.6733,1.4342,0.6762,1.2793
08/15/06,1,1.6703,1.4393,0.6737,1.2725
08/14/06,1,1.6692,1.4338,0.6744,1.2718
08/13/06,1,1.6638,1.4353,0.6738,1.2775
08/12/06,1,1.6638,1.4353,0.6738,1.2775
08/11/06,1,1.6638,1.4353,0.6738,1.2775
08/10/06,1,1.6706,1.4391,0.6752,1.2857
08/09/06,1,1.6846,1.442,0.6753,1.2879
08/08/06,1,1.6894,1.4369,0.6738,1.2839
08/07/06,1,1.6863,1.447,0.674,1.285
08/06/06,1,1.6817,1.4492,0.6759,1.2792
08/05/06,1,1.6817,1.4492,0.6759,1.2792
08/04/06,1,1.6817,1.4492,0.6759,1.2792
08/03/06,1,1.6772,1.438,0.6781,1.2781
08/02/06,1,1.6711,1.4441,0.6822,1.2798
08/01/06,1,1.6754,1.4457,0.6837,1.2759
07/31/06,1,1.6672,1.4346,0.6843,1.2767
07/30/06,1,1.6652,1.4387,0.6825,1.2664
07/29/06,1,1.6652,1.4387,0.6825,1.2664
07/28/06,1,1.6652,1.4387,0.6825,1.2664
07/27/06,1,1.6671,1.442,0.6842,1.2737
07/26/06,1,1.6599,1.4323,0.6842,1.2587
07/25/06,1,1.6727,1.4406,0.6833,1.2636
07/24/06,1,1.6773,1.4405,0.6816,1.2633
07/23/06,1,1.6833,1.4347,0.6829,1.268
07/22/06,1,1.6833,1.4347,0.6829,1.268
07/21/06,1,1.6833,1.4347,0.6829,1.268
07/20/06,1,1.6829,1.4334,0.683,1.2643
07/19/06,1,1.6766,1.4214,0.6837,1.2482
07/18/06,1,1.6684,1.4213,0.6849,1.2531
07/17/06,1,1.6753,1.4186,0.6884,1.2541
07/16/06,1,1.6806,1.4289,0.6875,1.2666
07/15/06,1,1.6806,1.4289,0.6875,1.2666
07/14/06,1,1.6806,1.4289,0.6875,1.2666
07/13/06,1,1.6827,1.4378,0.6897,1.2692
07/12/06,1,1.688,1.4452,0.6915,1.2722
