Date,CAD,AUD,EUR,GBP,USD
12/30/07,1,1.1628,0.695,0.5107,1.0211
12/29/07,1,1.1628,0.695,0.5107,1.0211
12/28/07,1,1.1628,0.695,0.5107,1.0211
12/27/07,1,1.1654,0.701,0.5109,1.0176
12/26/07,1,1.1625,0.7034,0.5114,1.0127
12/25/07,1,1.1625,0.7034,0.5114,1.0127
12/24/07,1,1.1625,0.7034,0.5114,1.0127
12/23/07,1,1.1572,0.6966,0.504,1.0017
12/22/07,1,1.1572,0.6966,0.504,1.0017
12/21/07,1,1.1572,0.6966,0.504,1.0017
12/20/07,1,1.1661,0.6974,0.5032,1.0008
12/19/07,1,1.1565,0.6915,0.4962,0.9947
12/18/07,1,1.1517,0.6895,0.4929,0.994
12/17/07,1,1.1514,0.6868,0.4901,0.9885
12/16/07,1,1.1248,0.6734,0.482,0.977
12/15/07,1,1.1248,0.6734,0.482,0.977
12/14/07,1,1.1248,0.6734,0.482,0.977
12/13/07,1,1.1213,0.6705,0.4823,0.9844
12/12/07,1,1.1201,0.6729,0.4843,0.9876
12/11/07,1,1.1184,0.6748,0.4831,0.99
12/10/07,1,1.1289,0.6757,0.4861,0.9945
12/09/07,1,1.1363,0.6799,0.4897,0.996
12/08/07,1,1.1363,0.6799,0.4897,0.996
12/07/07,1,1.1363,0.6799,0.4897,0.996
12/06/07,1,1.1288,0.6749,0.4849,0.9823
12/05/07,1,1.1319,0.6678,0.4824,0.983
12/04/07,1,1.1369,0.675,0.4826,0.995
12/03/07,1,1.1315,0.6811,0.4841,0.9989
12/02/07,1,1.1326,0.6805,0.4863,1.0045
12/01/07,1,1.1326,0.6805,0.4863,1.0045
11/30/07,1,1.1326,0.6805,0.4863,1.0045
11/29/07,1,1.1446,0.6847,0.4894,1.0091
11/28/07,1,1.1392,0.6814,0.4863,1.0048
11/27/07,1,1.1542,0.6772,0.4866,1.0072
11/26/07,1,1.1508,0.6834,0.4906,1.0145
11/25/07,1,1.1609,0.6842,0.4928,1.0132
11/24/07,1,1.1609,0.6842,0.4928,1.0132
11/23/07,1,1.1609,0.6842,0.4928,1.0132
11/22/07,1,1.1629,0.6836,0.4912,1.0137
11/21/07,1,1.158,0.6831,0.4916,1.012
11/20/07,1,1.1468,0.6885,0.4937,1.0179
11/19/07,1,1.1493,0.6984,0.499,1.0235
11/18/07,1,1.1466,0.6992,0.5008,1.0244
11/17/07,1,1.1466,0.6992,0.5008,1.0244
11/16/07,1,1.1466,0.6992,0.5008,1.0244
11/15/07,1,1.1508,0.7006,0.5008,1.0256
11/14/07,1,1.1615,0.7122,0.5059,1.0469
11/13/07,1,1.1684,0.7171,0.5053,1.0475
11/12/07,1,1.1834,0.7165,0.5048,1.0446
11/11/07,1,1.1598,0.7252,0.5079,1.0648
11/10/07,1,1.1598,0.7252,0.5079,1.0648
11/09/07,1,1.1598,0.7252,0.5079,1.0648
11/08/07,1,1.158,0.7337,0.5109,1.0761
11/07/07,1,1.1759,0.7488,0.5239,1.1024
11/06/07,1,1.1641,0.7417,0.5169,1.079
11/05/07,1,1.1654,0.7393,0.5147,1.071
11/04/07,1,1.16,0.739,0.5137,1.0701
11/03/07,1,1.16,0.739,0.5137,1.0701
11/02/07,1,1.16,0.739,0.5137,1.0701
11/01/07,1,1.1436,0.7319,0.5067,1.0555
10/31/07,1,1.1373,0.7263,0.5065,1.0493
10/30/07,1,1.1399,0.7266,0.5066,1.0468
10/29/07,1,1.1324,0.7235,0.5057,1.0412
10/28/07,1,1.1377,0.7231,0.5069,1.0401
10/27/07,1,1.1377,0.7231,0.5069,1.0401
10/26/07,1,1.1377,0.7231,0.5069,1.0401
10/25/07,1,1.1471,0.7254,0.5061,1.038
10/24/07,1,1.1476,0.7248,0.5041,1.0314
10/23/07,1,1.1612,0.7281,0.5066,1.0379
10/22/07,1,1.1626,0.7212,0.503,1.0216
10/21/07,1,1.1537,0.7242,0.505,1.0347
10/20/07,1,1.1537,0.7242,0.505,1.0347
10/19/07,1,1.1537,0.7242,0.505,1.0347
10/18/07,1,1.1508,0.7168,0.5004,1.025
10/17/07,1,1.1464,0.721,0.5027,1.0238
10/16/07,1,1.1478,0.7206,0.5019,1.0196
10/15/07,1,1.1337,0.7228,0.5038,1.0283
10/14/07,1,1.1338,0.7212,0.5038,1.0222
10/13/07,1,1.1338,0.7212,0.5038,1.0222
10/12/07,1,1.1338,0.7212,0.5038,1.0222
10/11/07,1,1.1331,0.7208,0.5024,1.0234
10/10/07,1,1.1352,0.7205,0.499,1.0192
10/09/07,1,1.1313,0.721,0.4988,1.0121
10/08/07,1,1.1311,0.7213,0.4986,1.0163
10/07/07,1,1.1362,0.717,0.4968,1.0136
10/06/07,1,1.1362,0.717,0.4968,1.0136
10/05/07,1,1.1362,0.717,0.4968,1.0136
10/04/07,1,1.1322,0.7101,0.4925,1.0019
10/03/07,1,1.1294,0.7077,0.4923,1.0045
10/02/07,1,1.131,0.7081,0.4913,1.003
10/01/07,1,1.1329,0.7071,0.4931,1.0064
09/30/07,1,1.1382,0.7081,0.4934,1.004
09/29/07,1,1.1382,0.7081,0.4934,1.004
09/28/07,1,1.1382,0.7081,0.4934,1.004
09/27/07,1,1.1353,0.7061,0.4938,1.0012
09/26/07,1,1.1369,0.7038,0.493,0.9943
09/25/07,1,1.1558,0.7074,0.4954,0.9978
09/24/07,1,1.1513,0.7086,0.4938,1
09/23/07,1,1.1601,0.7107,0.4956,0.9984
09/22/07,1,1.1601,0.7107,0.4956,0.9984
09/21/07,1,1.1601,0.7107,0.4956,0.9984
09/20/07,1,1.1575,0.7124,0.4978,0.9995
09/19/07,1,1.1591,0.7065,0.4936,0.9873
09/18/07,1,1.1665,0.7029,0.4887,0.9748
09/17/07,1,1.1598,0.7017,0.4872,0.9737
09/16/07,1,1.1549,0.7,0.4824,0.9702
09/15/07,1,1.1549,0.7,0.4824,0.9702
09/14/07,1,1.1549,0.7,0.4824,0.9702
09/13/07,1,1.1536,0.6964,0.4772,0.9678
09/12/07,1,1.1488,0.6915,0.4728,0.9602
09/11/07,1,1.1554,0.6912,0.4702,0.9556
09/10/07,1,1.1502,0.6864,0.4664,0.9469
09/09/07,1,1.1504,0.6945,0.4704,0.9512
09/08/07,1,1.1504,0.6945,0.4704,0.9512
09/07/07,1,1.1504,0.6945,0.4704,0.9512
09/06/07,1,1.1481,0.6929,0.4693,0.9471
09/05/07,1,1.1552,0.6979,0.4718,0.9483
09/04/07,1,1.1511,0.6991,0.472,0.9493
09/03/07,1,1.1553,0.6963,0.4705,0.9492
09/02/07,1,1.1555,0.6922,0.4693,0.9487
09/01/07,1,1.1555,0.6922,0.4693,0.9487
08/31/07,1,1.1555,0.6922,0.4693,0.9487
08/30/07,1,1.1538,0.6919,0.4691,0.9416
08/29/07,1,1.1555,0.6914,0.4682,0.9424
08/28/07,1,1.1478,0.6934,0.4708,0.9475
08/27/07,1,1.1464,0.698,0.473,0.9533
08/26/07,1,1.1572,0.6979,0.4738,0.9502
08/25/07,1,1.1572,0.6979,0.4738,0.9502
08/24/07,1,1.1572,0.6979,0.4738,0.9502
08/23/07,1,1.1617,0.7018,0.4747,0.9526
08/22/07,1,1.1716,0.6993,0.4746,0.9436
08/21/07,1,1.1765,0.6994,0.4764,0.9448
08/20/07,1,1.1744,0.6994,0.4748,0.9425
08/19/07,1,1.194,0.6937,0.4711,0.9333
08/18/07,1,1.194,0.6937,0.4711,0.9333
08/17/07,1,1.194,0.6937,0.4711,0.9333
08/16/07,1,1.1799,0.6911,0.4669,0.9265
08/15/07,1,1.1291,0.6893,0.467,0.9289
08/14/07,1,1.1276,0.6968,0.473,0.947
08/13/07,1,1.126,0.6958,0.4716,0.9498
08/12/07,1,1.1264,0.6945,0.4701,0.948
08/11/07,1,1.1264,0.6945,0.4701,0.948
08/10/07,1,1.1264,0.6945,0.4701,0.948
08/09/07,1,1.1091,0.6907,0.4676,0.9482
08/08/07,1,1.1064,0.6898,0.4677,0.9516
08/07/07,1,1.1079,0.6864,0.4671,0.9468
08/06/07,1,1.1086,0.6873,0.4675,0.9497
08/05/07,1,1.1045,0.6909,0.4652,0.9462
08/04/07,1,1.1045,0.6909,0.4652,0.9462
08/03/07,1,1.1045,0.6909,0.4652,0.9462
08/02/07,1,1.105,0.6923,0.4661,0.946
08/01/07,1,1.1025,0.687,0.4634,0.9386
07/31/07,1,1.097,0.6878,0.4635,0.9427
07/30/07,1,1.1042,0.6849,0.4625,0.9355
07/29/07,1,1.0957,0.6918,0.4649,0.9443
07/28/07,1,1.0957,0.6918,0.4649,0.9443
07/27/07,1,1.0957,0.6918,0.4649,0.9443
07/26/07,1,1.0809,0.6946,0.466,0.9532
07/25/07,1,1.0883,0.7005,0.4687,0.9627
07/24/07,1,1.0813,0.6918,0.464,0.9569
07/23/07,1,1.0837,0.6927,0.4652,0.9574
07/22/07,1,1.0882,0.6942,0.4666,0.9582
07/21/07,1,1.0882,0.6942,0.4666,0.9582
07/20/07,1,1.0882,0.6942,0.4666,0.9582
07/19/07,1,1.0903,0.6935,0.4678,0.9584
07/18/07,1,1.0891,0.6936,0.4661,0.9557
07/17/07,1,1.0956,0.6954,0.4682,0.9576
07/16/07,1,1.094,0.6935,0.4692,0.9558
07/15/07,1,1.1016,0.6938,0.4703,0.9562
07/14/07,1,1.1016,0.6938,0.4703,0.9562
07/13/07,1,1.1016,0.6938,0.4703,0.9562
07/12/07,1,1.1024,0.6904,0.4683,0.9519
07/11/07,1,1.0957,0.6864,0.4647,0.944
07/10/07,1,1.108,0.6979,0.4727,0.9537
07/09/07,1,1.1099,0.7011,0.4741,0.9549
07/08/07,1,1.1099,0.6992,0.4729,0.9506
07/07/07,1,1.1099,0.6992,0.4729,0.9506
07/06/07,1,1.1099,0.6992,0.4729,0.9506
07/05/07,1,1.099,0.6932,0.4683,0.9455
07/04/07,1,1.1013,0.6937,0.4685,0.9447
07/03/07,1,1.1058,0.6954,0.4695,0.9458
07/02/07,1,1.1017,0.6947,0.4694,0.9439
07/01/07,1,1.1151,0.702,0.4731,0.9481
06/30/07,1,1.1151,0.702,0.4731,0.9481
06/29/07,1,1.1151,0.702,0.4731,0.9481
06/28/07,1,1.1137,0.6996,0.4703,0.9422
06/27/07,1,1.1099,0.6952,0.4678,0.9342
06/26/07,1,1.1005,0.6943,0.4674,0.9346
06/25/07,1,1.0989,0.6933,0.4669,0.9332
06/24/07,1,1.0996,0.6939,0.467,0.9327
06/23/07,1,1.0996,0.6939,0.467,0.9327
06/22/07,1,1.0996,0.6939,0.467,0.9327
06/21/07,1,1.106,0.6992,0.4699,0.9367
06/20/07,1,1.1077,0.6988,0.4708,0.9383
06/19/07,1,1.1101,0.6992,0.4717,0.9371
06/18/07,1,1.1084,0.6957,0.4705,0.9326
06/17/07,1,1.1245,0.7063,0.4774,0.9403
06/16/07,1,1.1245,0.7063,0.4774,0.9403
06/15/07,1,1.1245,0.7063,0.4774,0.9403
06/14/07,1,1.1222,0.7041,0.476,0.9368
06/13/07,1,1.1124,0.7027,0.474,0.9337
06/12/07,1,1.1178,0.7055,0.4769,0.9414
06/11/07,1,1.1172,0.7049,0.4782,0.9414
06/10/07,1,1.1128,0.7012,0.476,0.936
06/09/07,1,1.1128,0.7012,0.476,0.936
06/08/07,1,1.1128,0.7012,0.476,0.936
06/07/07,1,1.1163,0.7009,0.4759,0.9441
06/06/07,1,1.1194,0.6973,0.473,0.9423
06/05/07,1,1.127,0.6991,0.4742,0.946
06/04/07,1,1.1351,0.7017,0.4757,0.946
06/03/07,1,1.1311,0.6976,0.4738,0.9373
06/02/07,1,1.1311,0.6976,0.4738,0.9373
06/01/07,1,1.1311,0.6976,0.4738,0.9373
05/31/07,1,1.1307,0.695,0.4727,0.935
05/30/07,1,1.1384,0.6945,0.4719,0.9321
05/29/07,1,1.1272,0.6843,0.4652,0.9244
05/28/07,1,1.1287,0.6877,0.4666,0.9252
05/27/07,1,1.1255,0.6863,0.465,0.9225
05/26/07,1,1.1255,0.6863,0.465,0.9225
05/25/07,1,1.1255,0.6863,0.465,0.9225
05/24/07,1,1.1236,0.6872,0.465,0.9241
05/23/07,1,1.1181,0.6845,0.465,0.9233
05/22/07,1,1.1224,0.6859,0.4676,0.9228
05/21/07,1,1.123,0.6844,0.4672,0.9201
05/20/07,1,1.1107,0.6772,0.4631,0.9126
05/19/07,1,1.1107,0.6772,0.4631,0.9126
05/18/07,1,1.1107,0.6772,0.4631,0.9126
05/17/07,1,1.1049,0.6729,0.4601,0.9094
05/16/07,1,1.0957,0.6697,0.4587,0.9091
05/15/07,1,1.0903,0.6697,0.4587,0.9067
05/14/07,1,1.0842,0.6661,0.4559,0.9025
05/13/07,1,1.0801,0.6651,0.4531,0.8969
05/12/07,1,1.0801,0.6651,0.4531,0.8969
05/11/07,1,1.0801,0.6651,0.4531,0.8969
05/10/07,1,1.0851,0.6674,0.4543,0.9028
05/09/07,1,1.0899,0.6674,0.4537,0.9033
05/08/07,1,1.0943,0.6691,0.4552,0.9071
05/07/07,1,1.0968,0.6654,0.454,0.906
05/06/07,1,1.1052,0.6673,0.4557,0.905
05/05/07,1,1.1052,0.6673,0.4557,0.905
05/04/07,1,1.1052,0.6673,0.4557,0.905
05/03/07,1,1.0935,0.6629,0.4526,0.9024
05/02/07,1,1.0897,0.6624,0.4518,0.9001
05/01/07,1,1.0816,0.6585,0.4495,0.8958
04/30/07,1,1.0816,0.6585,0.4495,0.8958
04/29/07,1,1.078,0.6564,0.4478,0.8955
04/28/07,1,1.078,0.6564,0.4478,0.8955
04/27/07,1,1.078,0.6564,0.4478,0.8955
04/26/07,1,1.077,0.6563,0.4477,0.8924
04/25/07,1,1.0724,0.6537,0.4452,0.8922
04/24/07,1,1.0789,0.6569,0.4462,0.8922
04/23/07,1,1.0691,0.6568,0.4453,0.8904
04/22/07,1,1.0623,0.6521,0.443,0.8873
04/21/07,1,1.0623,0.6521,0.443,0.8873
04/20/07,1,1.0623,0.6521,0.443,0.8873
04/19/07,1,1.0669,0.6531,0.4436,0.8883
04/18/07,1,1.0588,0.6499,0.4402,0.8824
04/17/07,1,1.0575,0.6522,0.4411,0.8836
04/16/07,1,1.0584,0.6514,0.4433,0.8826
04/15/07,1,1.0585,0.6514,0.4436,0.8815
04/14/07,1,1.0585,0.6514,0.4436,0.8815
04/13/07,1,1.0585,0.6514,0.4436,0.8815
04/12/07,1,1.0637,0.6524,0.4441,0.8786
04/11/07,1,1.0596,0.6516,0.4423,0.8743
04/10/07,1,1.0557,0.6483,0.4411,0.8705
04/09/07,1,1.0611,0.6489,0.4411,0.8678
04/08/07,1,1.0611,0.6489,0.4411,0.8678
04/07/07,1,1.0611,0.6489,0.4411,0.8678
04/06/07,1,1.0611,0.6489,0.4411,0.8678
04/05/07,1,1.0611,0.6489,0.4411,0.8678
04/04/07,1,1.0629,0.6476,0.4382,0.8647
04/03/07,1,1.0609,0.6465,0.4371,0.8636
04/02/07,1,1.059,0.6469,0.4374,0.8646
04/01/07,1,1.0728,0.6508,0.4424,0.8667
03/31/07,1,1.0728,0.6508,0.4424,0.8667
03/30/07,1,1.0728,0.6508,0.4424,0.8667
03/29/07,1,1.0658,0.6457,0.4386,0.8621
03/28/07,1,1.0682,0.6461,0.439,0.8624
03/27/07,1,1.0688,0.6481,0.4401,0.8651
03/26/07,1,1.0675,0.6487,0.4387,0.8605
03/25/07,1,1.0704,0.648,0.4392,0.8636
03/24/07,1,1.0704,0.648,0.4392,0.8636
03/23/07,1,1.0704,0.648,0.4392,0.8636
03/22/07,1,1.0707,0.6472,0.4392,0.8641
03/21/07,1,1.0766,0.649,0.4406,0.8627
03/20/07,1,1.0707,0.6442,0.4375,0.8566
03/19/07,1,1.0644,0.64,0.4373,0.8513
03/18/07,1,1.0716,0.6395,0.4376,0.8521
03/17/07,1,1.0716,0.6395,0.4376,0.8521
03/16/07,1,1.0716,0.6395,0.4376,0.8521
03/15/07,1,1.0799,0.6432,0.4391,0.8507
03/14/07,1,1.0867,0.6454,0.4423,0.8508
03/13/07,1,1.0867,0.6471,0.4421,0.8554
03/12/07,1,1.094,0.6499,0.4434,0.855
03/11/07,1,1.0918,0.6465,0.44,0.8504
03/10/07,1,1.0918,0.6465,0.44,0.8504
03/09/07,1,1.0918,0.6465,0.44,0.8504
03/08/07,1,1.0901,0.6454,0.4398,0.8488
03/07/07,1,1.0916,0.6472,0.4409,0.8501
03/06/07,1,1.0983,0.6479,0.4404,0.8488
03/05/07,1,1.0937,0.6472,0.4416,0.8468
03/04/07,1,1.0873,0.647,0.4379,0.8516
03/03/07,1,1.0873,0.647,0.4379,0.8516
03/02/07,1,1.0873,0.647,0.4379,0.8516
03/01/07,1,1.085,0.6453,0.4347,0.8534
02/28/07,1,1.087,0.6486,0.4369,0.8568
02/27/07,1,1.087,0.6511,0.4386,0.8614
02/26/07,1,1.089,0.6555,0.4396,0.8626
02/25/07,1,1.0926,0.657,0.4397,0.8629
02/24/07,1,1.0926,0.657,0.4397,0.8629
02/23/07,1,1.0926,0.657,0.4397,0.8629
02/22/07,1,1.0918,0.6573,0.4416,0.8614
02/21/07,1,1.0841,0.6515,0.4382,0.8564
02/20/07,1,1.0905,0.6526,0.4394,0.8579
02/19/07,1,1.0921,0.6533,0.441,0.8579
02/18/07,1,1.0948,0.6554,0.4411,0.8598
02/17/07,1,1.0948,0.6554,0.4411,0.8598
02/16/07,1,1.0948,0.6554,0.4411,0.8598
02/15/07,1,1.091,0.6525,0.4379,0.8572
02/14/07,1,1.0962,0.6551,0.4385,0.857
02/13/07,1,1.1021,0.6556,0.4392,0.8537
02/12/07,1,1.1033,0.6589,0.4386,0.8537
02/11/07,1,1.0951,0.6538,0.4364,0.8504
02/10/07,1,1.0951,0.6538,0.4364,0.8504
02/09/07,1,1.0951,0.6538,0.4364,0.8504
02/08/07,1,1.0815,0.6488,0.4303,0.8429
02/07/07,1,1.0862,0.6506,0.4284,0.845
02/06/07,1,1.0882,0.6527,0.4293,0.8455
02/05/07,1,1.0895,0.6531,0.4318,0.8441
02/04/07,1,1.0916,0.6489,0.4292,0.8449
02/03/07,1,1.0916,0.6489,0.4292,0.8449
02/02/07,1,1.0916,0.6489,0.4292,0.8449
02/01/07,1,1.0946,0.6523,0.4313,0.8493
01/31/07,1,1.0953,0.6525,0.4328,0.8453
01/30/07,1,1.0944,0.6518,0.4304,0.8455
01/29/07,1,1.0929,0.6533,0.4313,0.8442
01/28/07,1,1.0937,0.6555,0.4315,0.8457
01/27/07,1,1.0937,0.6555,0.4315,0.8457
01/26/07,1,1.0937,0.6555,0.4315,0.8457
01/25/07,1,1.0884,0.6542,0.4308,0.849
01/24/07,1,1.0844,0.6521,0.43,0.848
01/23/07,1,1.0673,0.6494,0.4255,0.8468
01/22/07,1,1.0776,0.6578,0.4307,0.8509
01/21/07,1,1.0832,0.6584,0.4322,0.8531
01/20/07,1,1.0832,0.6584,0.4322,0.8531
01/19/07,1,1.0832,0.6584,0.4322,0.8531
01/18/07,1,1.08,0.6576,0.4317,0.8497
01/17/07,1,1.0833,0.6594,0.4331,0.8512
01/16/07,1,1.0915,0.6611,0.4358,0.8563
01/15/07,1,1.0923,0.6619,0.4358,0.8566
01/14/07,1,1.093,0.6607,0.4371,0.8518
01/13/07,1,1.093,0.6607,0.4371,0.8518
01/12/07,1,1.093,0.6607,0.4371,0.8518
01/11/07,1,1.0835,0.6538,0.435,0.8488
01/10/07,1,1.0891,0.6536,0.438,0.8488
01/09/07,1,1.0879,0.6524,0.4373,0.8494
01/08/07,1,1.0912,0.6544,0.4405,0.8511
01/07/07,1,1.0861,0.6504,0.4389,0.851
01/06/07,1,1.0861,0.6504,0.4389,0.851
01/05/07,1,1.0861,0.6504,0.4389,0.851
01/04/07,1,1.0839,0.6498,0.4379,0.8516
01/03/07,1,1.0769,0.647,0.4365,0.856
01/02/07,1,1.0804,0.6472,0.4359,0.8588
01/01/07,1,1.0923,0.6544,0.4394,0.8619
12/31/06,1,1.0923,0.6544,0.4394,0.8619
12/30/06,1,1.0923,0.6544,0.4394,0.8619
12/29/06,1,1.0923,0.6544,0.4394,0.8619
12/28/06,1,1.0937,0.655,0.4396,0.8628
12/27/06,1,1.096,0.6537,0.4386,0.8602
12/26/06,1,1.1018,0.6562,0.4406,0.8656
12/25/06,1,1.1018,0.6562,0.4406,0.8656
12/24/06,1,1.1018,0.6562,0.4406,0.8656
12/23/06,1,1.1018,0.6562,0.4406,0.8656
12/22/06,1,1.1018,0.6562,0.4406,0.8656
12/21/06,1,1.1076,0.6598,0.4432,0.8695
12/20/06,1,1.1112,0.6606,0.4428,0.8722
12/19/06,1,1.1056,0.6572,0.4411,0.8647
12/18/06,1,1.1102,0.6616,0.4443,0.8664
12/17/06,1,1.109,0.66,0.4421,0.865
12/16/06,1,1.109,0.66,0.4421,0.865
12/15/06,1,1.109,0.66,0.4421,0.865
12/14/06,1,1.1054,0.6561,0.4406,0.8655
12/13/06,1,1.1007,0.6548,0.4405,0.8685
12/12/06,1,1.1052,0.6559,0.4425,0.8687
12/11/06,1,1.1123,0.6607,0.4468,0.8706
12/10/06,1,1.1018,0.6549,0.4438,0.8695
12/09/06,1,1.1018,0.6549,0.4438,0.8695
12/08/06,1,1.1018,0.6549,0.4438,0.8695
12/07/06,1,1.1016,0.6547,0.4426,0.8705
12/06/06,1,1.113,0.6589,0.445,0.8746
12/05/06,1,1.1146,0.6577,0.4435,0.8768
12/04/06,1,1.1115,0.6575,0.4428,0.8751
12/03/06,1,1.1083,0.6605,0.4445,0.8748
12/02/06,1,1.1083,0.6605,0.4445,0.8748
12/01/06,1,1.1083,0.6605,0.4445,0.8748
11/30/06,1,1.1129,0.6643,0.4479,0.8769
11/29/06,1,1.1235,0.6688,0.4509,0.8799
11/28/06,1,1.1344,0.6728,0.455,0.8845
11/27/06,1,1.1333,0.6727,0.4559,0.8821
11/26/06,1,1.135,0.6749,0.4568,0.8826
11/25/06,1,1.135,0.6749,0.4568,0.8826
11/24/06,1,1.135,0.6749,0.4568,0.8826
11/23/06,1,1.1324,0.6771,0.4581,0.877
11/22/06,1,1.135,0.6809,0.4596,0.8774
11/21/06,1,1.1342,0.6814,0.4598,0.8731
11/20/06,1,1.137,0.6814,0.4612,0.875
11/19/06,1,1.1403,0.6825,0.4625,0.8719
11/18/06,1,1.1403,0.6825,0.4625,0.8719
11/17/06,1,1.1403,0.6825,0.4625,0.8719
11/16/06,1,1.1447,0.6862,0.4653,0.8787
11/15/06,1,1.1483,0.6862,0.4656,0.8778
11/14/06,1,1.1481,0.6848,0.463,0.8782
11/13/06,1,1.1526,0.6862,0.4623,0.8805
11/12/06,1,1.1531,0.6882,0.4627,0.8853
11/11/06,1,1.1531,0.6882,0.4627,0.8853
11/10/06,1,1.1531,0.6882,0.4627,0.8853
11/09/06,1,1.1518,0.6902,0.4641,0.8832
11/08/06,1,1.149,0.6921,0.464,0.8843
11/07/06,1,1.147,0.6952,0.4656,0.8867
11/06/06,1,1.1449,0.6936,0.4646,0.881
11/05/06,1,1.1475,0.6943,0.4644,0.886
11/04/06,1,1.1475,0.6943,0.4644,0.886
11/03/06,1,1.1475,0.6943,0.4644,0.886
11/02/06,1,1.1396,0.6902,0.4618,0.8812
11/01/06,1,1.1388,0.691,0.4619,0.8816
10/31/06,1,1.152,0.6978,0.4665,0.8859
10/30/06,1,1.1604,0.7015,0.4686,0.8921
10/29/06,1,1.1612,0.7012,0.4702,0.8893
10/28/06,1,1.1612,0.7012,0.4702,0.8893
10/27/06,1,1.1612,0.7012,0.4702,0.8893
10/26/06,1,1.1642,0.7013,0.471,0.8874
10/25/06,1,1.167,0.7047,0.4723,0.8865
10/24/06,1,1.1685,0.7052,0.4726,0.8844
10/23/06,1,1.1693,0.7063,0.4737,0.8868
10/22/06,1,1.1731,0.7064,0.4728,0.8914
10/21/06,1,1.1731,0.7064,0.4728,0.8914
10/20/06,1,1.1731,0.7064,0.4728,0.8914
10/19/06,1,1.1638,0.701,0.4713,0.8805
10/18/06,1,1.1632,0.7,0.469,0.878
10/17/06,1,1.1675,0.7026,0.4713,0.88
10/16/06,1,1.1681,0.7027,0.4727,0.8794
10/15/06,1,1.1715,0.702,0.4734,0.8809
10/14/06,1,1.1715,0.702,0.4734,0.8809
10/13/06,1,1.1715,0.702,0.4734,0.8809
10/12/06,1,1.1735,0.7017,0.4739,0.8793
10/11/06,1,1.182,0.7023,0.4746,0.8809
10/10/06,1,1.1907,0.7065,0.4767,0.8858
10/09/06,1,1.1959,0.7065,0.4773,0.8904
10/08/06,1,1.1921,0.7025,0.4727,0.8897
10/07/06,1,1.1921,0.7025,0.4727,0.8897
10/06/06,1,1.1921,0.7025,0.4727,0.8897
10/05/06,1,1.1884,0.6983,0.4721,0.8883
10/04/06,1,1.1923,0.6993,0.4716,0.8871
10/03/06,1,1.197,0.702,0.4733,0.8941
10/02/06,1,1.1979,0.7029,0.4765,0.8917
10/01/06,1,1.202,0.7074,0.4794,0.8956
09/30/06,1,1.202,0.7074,0.4794,0.8956
09/29/06,1,1.202,0.7074,0.4794,0.8956
09/28/06,1,1.2,0.7076,0.4792,0.8996
09/27/06,1,1.196,0.7071,0.4745,0.8968
09/26/06,1,1.1915,0.7068,0.4732,0.8972
09/25/06,1,1.1913,0.7013,0.4707,0.8954
09/24/06,1,1.1927,0.7011,0.4723,0.8986
09/23/06,1,1.1927,0.7011,0.4723,0.8986
09/22/06,1,1.1927,0.7011,0.4723,0.8986
09/21/06,1,1.1786,0.6992,0.4689,0.8902
09/20/06,1,1.178,0.6993,0.4707,0.8865
09/19/06,1,1.1832,0.7042,0.4741,0.8911
09/18/06,1,1.1846,0.7042,0.4752,0.8919
09/17/06,1,1.1866,0.7041,0.4745,0.8924
09/16/06,1,1.1866,0.7041,0.4745,0.8924
09/15/06,1,1.1866,0.7041,0.4745,0.8924
09/14/06,1,1.1853,0.7039,0.4746,0.8955
09/13/06,1,1.1867,0.7028,0.4755,0.891
09/12/06,1,1.1858,0.7029,0.4769,0.8933
09/11/06,1,1.1844,0.702,0.4785,0.8925
09/10/06,1,1.1852,0.7065,0.4799,0.8981
09/09/06,1,1.1852,0.7065,0.4799,0.8981
09/08/06,1,1.1852,0.7065,0.4799,0.8981
09/07/06,1,1.1893,0.7109,0.4831,0.9051
09/06/06,1,1.1718,0.7028,0.4773,0.8991
09/05/06,1,1.1689,0.7021,0.4739,0.8995
09/04/06,1,1.1731,0.7033,0.4745,0.9039
09/03/06,1,1.1829,0.7061,0.475,0.905
09/02/06,1,1.1829,0.7061,0.475,0.905
09/01/06,1,1.1829,0.7061,0.475,0.905
08/31/06,1,1.1813,0.7027,0.4737,0.9031
08/30/06,1,1.1832,0.7047,0.475,0.9033
08/29/06,1,1.1807,0.7039,0.4748,0.9016
08/28/06,1,1.1911,0.705,0.4762,0.9024
08/27/06,1,1.1894,0.7081,0.4788,0.9037
08/26/06,1,1.1894,0.7081,0.4788,0.9037
08/25/06,1,1.1894,0.7081,0.4788,0.9037
08/24/06,1,1.1798,0.7025,0.4759,0.9014
08/23/06,1,1.175,0.7021,0.4755,0.8995
08/22/06,1,1.1737,0.6985,0.4738,0.8949
08/21/06,1,1.1717,0.6925,0.4715,0.8947
08/20/06,1,1.1744,0.6958,0.4734,0.8908
08/19/06,1,1.1744,0.6958,0.4734,0.8908
08/18/06,1,1.1744,0.6958,0.4734,0.8908
08/17/06,1,1.1685,0.6952,0.4721,0.8954
08/16/06,1,1.1667,0.6973,0.4715,0.892
08/15/06,1,1.1605,0.6948,0.468,0.8841
08/14/06,1,1.1642,0.6974,0.4703,0.887
08/13/06,1,1.1592,0.6967,0.4694,0.8901
08/12/06,1,1.1592,0.6967,0.4694,0.8901
08/11/06,1,1.1592,0.6967,0.4694,0.8901
